side,margin_c,qty_exact_c,fee_exact_c,entry_exact_c,entry_bar_c,exit_bar_c,entry_dt,exit_dt_c,entry_price_c,exit_price_c,pnl_pct_c,pnl_c,reason_code_c,bars_held_c,mfe_pct_c,mae_pct_c,gk_pctile_c,regime_code_c,funding_c,funding_low_c,funding_high_c,net_c,margin_b,qty_exact_b,fee_exact_b,entry_exact_b,entry_bar_b,exit_bar_b,exit_dt_b,entry_price_b,exit_price_b,pnl_pct_b,pnl_b,reason_code_b,bars_held_b,mfe_pct_b,mae_pct_b,gk_pctile_b,regime_code_b,funding_b,funding_low_b,funding_high_b,net_b,_merge
L,200.0,1.072536804747999,4.0,3729.475746,2094.0,2098.0,2024-12-04 18:00:00,2024-12-04 22:00:00,3729.48,3709.94,-0.524,-24.96,ACX,4.0,0.659,-1.046,1.0,MILD_UP,0.0,0.0,0.0,-24.96,200.0,1.072536804747999,4.0,3729.475746,2094.0,2100.0,2024-12-05 00:00:00,3729.48,3823.63,2.524,96.98,MFE,6.0,3.451,-1.046,1.0,MILD_UP,-0.813859794403072,-0.813859794403072,0.0,96.16614020559693,both
L,200.0,1.0190758598816634,4.0,3925.124868,2118.0,2125.0,2024-12-05 18:00:00,2024-12-06 01:00:00,3925.12,3903.77,-0.544,-25.76,MH,7.0,0.889,-1.599,22.2,MILD_UP,-1.2360473093616753,-1.2360473093616753,-1.2360473093616753,-26.99604730936168,200.0,1.0190758598816634,4.0,3925.124868,2118.0,2125.0,2024-12-06 01:00:00,3925.12,3903.77,-0.544,-25.76,MH,7.0,0.889,-1.599,22.2,MILD_UP,-1.2360473093616753,-1.2360473093616753,-1.2360473093616753,-26.99604730936168,both
L,200.0,1.0882888025253368,4.0,3675.494952,2259.0,2268.0,2024-12-11 15:00:00,2024-12-12 00:00:00,3675.49,3785.99,3.006,116.25,TP,9.0,3.932,-0.688,24.2,MILD_UP,-0.8095159557960945,-0.8095159557960945,-0.39746157159189593,115.4404840442039,200.0,1.0882888025253368,4.0,3675.494952,2259.0,2268.0,2024-12-12 00:00:00,3675.49,3785.99,3.006,116.25,TP,9.0,3.932,-0.688,24.2,MILD_UP,-0.8095159557960945,-0.8095159557960945,-0.39746157159189593,115.4404840442039,both
L,200.0,1.030891734710882,4.0,3880.135872,2279.0,2281.0,2024-12-12 11:00:00,2024-12-12 13:00:00,3880.14,3906.96,0.691,23.65,MFE,2.0,1.739,-0.826,22.2,MILD_UP,0.0,0.0,0.0,23.65,200.0,1.030891734710882,4.0,3880.135872,2279.0,2281.0,2024-12-12 13:00:00,3880.14,3906.96,0.691,23.65,MFE,2.0,1.739,-0.826,22.2,MILD_UP,0.0,0.0,0.0,23.65,both
L,200.0,1.1579030120092786,4.0,3454.5207659999996,2579.0,2581.0,2024-12-24 23:00:00,2024-12-25 01:00:00,3454.52,3477.56,0.667,22.68,MFE,2.0,1.819,-0.37,23.2,DOWN,-0.11145816324883993,-0.11145816324883993,-0.11145816324883993,22.56854183675116,200.0,1.1579030120092786,4.0,3454.5207659999996,2579.0,2581.0,2024-12-25 01:00:00,3454.52,3477.56,0.667,22.68,MFE,2.0,1.819,-0.37,23.2,DOWN,-0.11145816324883993,-0.11145816324883993,-0.11145816324883993,22.56854183675116,both
L,200.0,1.1447611436069496,4.0,3494.178696,2598.0,2599.0,2024-12-25 18:00:00,2024-12-25 19:00:00,3494.18,3512.39,0.521,16.84,MFE,1.0,1.512,-0.111,17.2,DOWN,0.0,0.0,0.0,16.84,200.0,1.1447611436069496,4.0,3494.178696,2598.0,2599.0,2024-12-25 19:00:00,3494.18,3512.39,0.521,16.84,MFE,1.0,1.512,-0.111,17.2,DOWN,0.0,0.0,0.0,16.84,both
L,200.0,1.2744383096191554,4.0,3138.6376020000002,3070.0,3078.0,2025-01-14 10:00:00,2025-01-14 18:00:00,3138.64,3241.87,3.289,127.57,MHx,8.0,3.734,-0.264,22.2,DOWN,-0.30109556152574246,-0.30109556152574246,-0.30109556152574246,127.26890443847425,200.0,1.2744383096191554,4.0,3138.6376020000002,3070.0,3078.0,2025-01-14 18:00:00,3138.64,3241.87,3.289,127.57,MHx,8.0,3.734,-0.264,22.2,DOWN,-0.30109556152574246,-0.30109556152574246,-0.30109556152574246,127.26890443847425,both
L,200.0,1.174197762696499,4.0,3406.58118,3149.0,3154.0,2025-01-17 17:00:00,2025-01-17 22:00:00,3406.58,3400.12,-0.19,-11.59,ACX,5.0,0.929,-0.487,8.1,DOWN,0.0,0.0,0.0,-11.59,200.0,1.174197762696499,4.0,3406.58118,3149.0,3156.0,2025-01-18 00:00:00,3406.58,3419.76,0.387,11.47,MFE,7.0,1.275,-0.487,8.1,DOWN,-0.40162729954376136,-0.40162729954376136,0.0,11.068372700456239,both
L,200.0,1.2491762096686856,4.0,3202.1102939999996,3408.0,3412.0,2025-01-28 12:00:00,2025-01-28 16:00:00,3202.11,3193.98,-0.254,-14.15,ACX,4.0,0.621,-0.456,6.1,DOWN,-0.16146351348193008,-0.16146351348193008,0.0,-14.31146351348193,200.0,1.2491762096686856,4.0,3202.1102939999996,3408.0,3414.0,2025-01-28 18:00:00,3202.11,3195.07,-0.22,-12.79,MH,6.0,0.621,-0.632,6.1,DOWN,-0.16146351348193008,-0.16146351348193008,-0.16146351348193008,-12.95146351348193,both
L,200.0,1.2496328969059172,4.0,3200.94006,3456.0,3459.0,2025-01-30 12:00:00,2025-01-30 15:00:00,3200.94,3184.46,-0.515,-24.59,ACX,3.0,0.435,-0.611,23.2,DOWN,0.0,0.0,0.0,-24.59,200.0,1.2496328969059172,4.0,3200.94006,3456.0,3464.0,2025-01-30 20:00:00,3200.94,3220.52,0.612,20.46,MHx,8.0,0.876,-0.748,23.2,DOWN,-0.39859659922029284,-0.39859659922029284,-0.39859659922029284,20.061403400779707,both
L,200.0,1.4478000477753745,4.0,2762.812452,3568.0,3571.0,2025-02-04 04:00:00,2025-02-04 07:00:00,2762.81,2867.29,3.781,147.26,TP,3.0,5.666,-2.504,10.1,DOWN,0.0,0.0,0.0,147.26,200.0,1.4478000477753745,4.0,2762.812452,3568.0,3571.0,2025-02-04 07:00:00,2762.81,2867.29,3.781,147.26,TP,3.0,5.666,-2.504,10.1,DOWN,0.0,0.0,0.0,147.26,both
L,200.0,1.4290104838768256,4.0,2799.1397159999997,3608.0,3611.0,2025-02-05 20:00:00,2025-02-05 23:00:00,2799.14,2785.2,-0.498,-23.92,MFE,3.0,1.03,-1.151,17.2,DOWN,0.0,0.0,0.0,-23.92,200.0,1.4290104838768256,4.0,2799.1397159999997,3608.0,3611.0,2025-02-05 23:00:00,2799.14,2785.2,-0.498,-23.92,MFE,3.0,1.03,-1.151,17.2,DOWN,0.0,0.0,0.0,-23.92,both
L,200.0,1.441501248938665,4.0,2774.884866,3658.0,3661.0,2025-02-07 22:00:00,2025-02-08 01:00:00,2774.88,2691.84,-2.993,-123.71,ACX,3.0,0.765,-3.072,22.2,DOWN,0.04694440842438888,0.04694440842438888,0.04694440842438888,-123.6630555915756,200.0,1.441501248938665,4.0,2774.884866,3658.0,3662.0,2025-02-08 02:00:00,2774.88,2672.81,-3.679,-151.14,SN,4.0,0.765,-4.137,22.2,DOWN,0.04694440842438888,0.04694440842438888,0.04694440842438888,-151.0930555915756,both
L,200.0,1.512963072522503,4.0,2643.8186579999997,3725.0,3731.0,2025-02-10 17:00:00,2025-02-10 23:00:00,2643.82,2648.95,0.194,3.76,MFE,6.0,1.582,-0.523,24.2,DOWN,0.0,0.0,0.0,3.76,200.0,1.512963072522503,4.0,2643.8186579999997,3725.0,3731.0,2025-02-10 23:00:00,2643.82,2648.95,0.194,3.76,MFE,6.0,1.582,-0.523,24.2,DOWN,0.0,0.0,0.0,3.76,both
L,200.0,1.45743446062974,4.0,2744.5488,3787.0,3793.0,2025-02-13 07:00:00,2025-02-13 13:00:00,2744.55,2720.14,-0.89,-39.58,MH,6.0,0.436,-1.176,21.2,DOWN,-0.38056988602279546,-0.38056988602279546,-0.38056988602279546,-39.960569886022796,200.0,1.45743446062974,4.0,2744.5488,3787.0,3793.0,2025-02-13 13:00:00,2744.55,2720.14,-0.89,-39.58,MH,6.0,0.436,-1.176,21.2,DOWN,-0.38056988602279546,-0.38056988602279546,-0.38056988602279546,-39.960569886022796,both
L,200.0,1.4909982216170896,4.0,2682.766446,3814.0,3817.0,2025-02-14 10:00:00,2025-02-14 13:00:00,2682.77,2697.85,0.562,18.49,MFE,3.0,1.414,-0.152,24.2,DOWN,0.0,0.0,0.0,18.49,200.0,1.4909982216170896,4.0,2682.766446,3814.0,3817.0,2025-02-14 13:00:00,2682.77,2697.85,0.562,18.49,MFE,3.0,1.414,-0.152,24.2,DOWN,0.0,0.0,0.0,18.49,both
L,200.0,1.4823986151509223,4.0,2698.329558,3939.0,3945.0,2025-02-19 15:00:00,2025-02-19 21:00:00,2698.33,2702.78,0.165,2.6,MFE,6.0,1.401,-0.074,21.2,SIDE,-0.291865107673066,-0.291865107673066,-0.291865107673066,2.308134892326934,200.0,1.4823986151509223,4.0,2698.329558,3939.0,3945.0,2025-02-19 21:00:00,2698.33,2702.78,0.165,2.6,MFE,6.0,1.401,-0.074,21.2,SIDE,-0.291865107673066,-0.291865107673066,-0.291865107673066,2.308134892326934,both
L,200.0,1.4572432771094195,4.0,2744.908872,3967.0,3972.0,2025-02-20 19:00:00,2025-02-21 00:00:00,2744.91,2710.71,-1.246,-53.84,ACX,5.0,0.932,-1.417,0.0,MILD_UP,-0.25302853332757197,-0.25302853332757197,0.0,-54.093028533327576,200.0,1.4572432771094195,4.0,2744.908872,3967.0,3974.0,2025-02-21 02:00:00,2744.91,2733.62,-0.411,-20.45,MH,7.0,0.932,-1.431,0.0,MILD_UP,-0.25302853332757197,-0.25302853332757197,-0.25302853332757197,-20.703028533327572,both
L,200.0,1.4516205721138757,4.0,2755.540998,3986.0,3989.0,2025-02-21 14:00:00,2025-02-21 17:00:00,2755.54,2749.28,-0.227,-13.09,ACX,3.0,0.486,-0.326,17.2,MILD_UP,-0.26489836461507804,-0.26489836461507804,-0.26489836461507804,-13.354898364615078,200.0,1.4516205721138757,4.0,2755.540998,3986.0,3990.0,2025-02-21 18:00:00,2755.54,2780.16,0.894,31.74,MFE,4.0,2.734,-0.326,17.2,MILD_UP,-0.26489836461507804,-0.26489836461507804,-0.26489836461507804,31.47510163538492,both
L,,,,,,,2025-02-27 18:00:00,,,,,,,,,,,,,,,,200.0,1.695761935237775,4.0,2358.82167,4134.0,4140.0,2025-02-28 00:00:00,2358.82,2321.86,-1.567,-66.69,MH,6.0,0.959,-2.932,9.1,DOWN,-0.19799094078224797,-0.19799094078224797,0.0,-66.88799094078225,right_only
L,200.0,1.8264523931165542,4.0,2190.0379199999998,4275.0,4278.0,2025-03-05 15:00:00,2025-03-05 18:00:00,2190.04,2237.58,2.171,82.84,MFE,3.0,3.277,-0.127,1.0,DOWN,-0.28805317693987,-0.28805317693987,-0.28805317693987,82.55194682306013,200.0,1.8264523931165542,4.0,2190.0379199999998,4275.0,4278.0,2025-03-05 18:00:00,2190.04,2237.58,2.171,82.84,MFE,3.0,3.277,-0.127,1.0,DOWN,-0.28805317693987,-0.28805317693987,-0.28805317693987,82.55194682306013,both
L,200.0,1.9280687300973902,4.0,2074.6148399999997,4396.0,4398.0,2025-03-10 16:00:00,2025-03-10 18:00:00,2074.61,2100.56,1.251,46.02,MFE,2.0,3.778,-1.343,19.2,DOWN,0.0,-0.10298936243756455,0.0,46.02,200.0,1.9280687300973902,4.0,2074.6148399999997,4396.0,4398.0,2025-03-10 18:00:00,2074.61,2100.56,1.251,46.02,MFE,2.0,3.778,-1.343,19.2,DOWN,0.0,-0.10298936243756455,0.0,46.02,both
L,200.0,2.087080039854505,4.0,1916.553234,4422.0,4425.0,2025-03-11 18:00:00,2025-03-11 21:00:00,1916.55,1893.83,-1.186,-51.42,ACX,3.0,0.592,-1.588,10.1,DOWN,0.0,0.0,0.0,-51.42,200.0,2.087080039854505,4.0,1916.553234,4422.0,4426.0,2025-03-11 22:00:00,1916.55,1902.11,-0.754,-34.15,MFE,4.0,2.777,-2.692,10.1,DOWN,0.0,0.0,0.0,-34.15,both
L,200.0,2.1106074804165096,4.0,1895.188962,4490.0,4497.0,2025-03-14 14:00:00,2025-03-14 21:00:00,1895.19,1901.42,0.329,9.15,BE,7.0,0.687,-0.413,23.2,DOWN,-0.3067440940488129,-0.3067440940488129,-0.3067440940488129,8.843255905951187,200.0,2.1106074804165096,4.0,1895.188962,4490.0,4497.0,2025-03-14 21:00:00,1895.19,1901.42,0.329,9.15,BE,7.0,0.687,-0.413,23.2,DOWN,-0.3067440940488129,-0.3067440940488129,-0.3067440940488129,8.843255905951187,both
L,200.0,2.0270873849235667,4.0,1973.274576,4615.0,4617.0,2025-03-19 19:00:00,2025-03-19 21:00:00,1973.27,2002.71,1.492,55.67,MFE,2.0,3.013,-0.029,20.2,DOWN,0.0,0.0,0.0,55.67,200.0,2.0270873849235667,4.0,1973.274576,4615.0,4617.0,2025-03-19 21:00:00,1973.27,2002.71,1.492,55.67,MFE,2.0,3.013,-0.029,20.2,DOWN,0.0,0.0,0.0,55.67,both
L,200.0,2.153813097785441,4.0,1857.1713599999998,4923.0,4927.0,2025-04-01 15:00:00,2025-04-01 19:00:00,1857.17,1872.12,0.805,28.19,MFE,4.0,1.844,-0.308,4.0,DOWN,-0.11484590807303276,-0.11484590807303276,-0.11484590807303276,28.07515409192697,200.0,2.153813097785441,4.0,1857.1713599999998,4923.0,4927.0,2025-04-01 19:00:00,1857.17,1872.12,0.805,28.19,MFE,4.0,1.844,-0.308,4.0,DOWN,-0.11484590807303276,-0.11484590807303276,-0.11484590807303276,28.07515409192697,both
L,200.0,2.201136101431028,4.0,1817.2433760000001,4996.0,5000.0,2025-04-04 16:00:00,2025-04-04 20:00:00,1817.24,1782.8,-1.895,-79.81,ACX,4.0,0.961,-3.286,10.1,DOWN,0.0,0.0,0.08370279865034434,-79.81,200.0,2.201136101431028,4.0,1817.2433760000001,4996.0,5002.0,2025-04-04 22:00:00,1817.24,1800.97,-0.896,-39.82,MH,6.0,0.961,-3.286,10.1,DOWN,0.0,0.0,0.08370279865034434,-39.82,both
L,200.0,2.546904357330824,4.0,1570.534044,5081.0,5085.0,2025-04-08 05:00:00,2025-04-08 09:00:00,1570.53,1543.46,-1.724,-72.95,ACX,4.0,0.894,-1.74,15.2,DOWN,0.017318152958166633,0.017318152958166633,0.017318152958166633,-72.93268184704183,200.0,2.546904357330824,4.0,1570.534044,5081.0,5087.0,2025-04-08 11:00:00,1570.53,1588.63,1.152,42.09,MFE,6.0,3.022,-1.932,15.2,DOWN,0.017318152958166633,0.017318152958166633,0.017318152958166633,42.10731815295817,both
L,,,,,,,2025-04-09 19:00:00,,,,,,,,,,,,,,,,200.0,2.692284496723512,4.0,1485.727086,5119.0,5123.0,2025-04-09 23:00:00,1485.73,1470.06,-1.055,-46.19,MFE,4.0,1.03,-3.143,23.2,DOWN,0.0,0.0,0.0,-46.19,right_only
L,,,,,,,2025-04-11 16:00:00,,,,,,,,,,,,,,,,200.0,2.5768208300105067,4.0,1552.300398,5164.0,5165.0,2025-04-11 17:00:00,1552.3,1550.48,-0.117,-8.69,MFE,1.0,1.29,-1.02,6.1,DOWN,0.0,0.0,0.23423315336932612,-8.69,right_only
L,,,,,,,2025-04-14 17:00:00,,,,,,,,,,,,,,,,200.0,2.442155242199116,4.0,1637.897514,5237.0,5240.0,2025-04-14 20:00:00,1637.9,1674.3,2.222,84.89,MFE,3.0,3.277,-0.446,9.1,DOWN,0.0,0.0,0.0,84.89,right_only
L,,,,,,,2025-04-15 18:00:00,,,,,,,,,,,,,,,,200.0,2.427126229717612,4.0,1648.039542,5262.0,5267.0,2025-04-15 23:00:00,1648.04,1619.25,-1.747,-73.89,MH,5.0,0.767,-2.914,0.0,DOWN,0.0,0.0,0.0,-73.89,right_only
L,,,,,,,2025-04-17 14:00:00,,,,,,,,,,,,,,,,200.0,2.502174298761806,4.0,1598.6096579999999,5306.0,5312.0,2025-04-17 20:00:00,1598.61,1592.18,-0.402,-20.08,MH,6.0,0.706,-0.683,2.0,DOWN,-0.20766876062499057,-0.20766876062499057,-0.20766876062499057,-20.28766876062499,right_only
L,,,,,,,2025-04-18 20:00:00,,,,,,,,,,,,,,,,200.0,2.51539424738064,4.0,1590.2079780000001,5336.0,5343.0,2025-04-19 03:00:00,1590.21,1592.4,0.138,1.52,BE,7.0,0.404,-0.795,23.2,SIDE,0.05938515155842237,0.05938515155842237,0.05938515155842237,1.5793851515584223,right_only
L,,,,,,,2025-04-22 22:00:00,,,,,,,,,,,,,,,,200.0,2.4351067459663565,4.0,1642.638462,5434.0,5436.0,2025-04-23 00:00:00,1642.64,1702.07,3.618,140.72,TP,2.0,5.071,-0.335,22.2,SIDE,-0.3359286955549079,-0.3359286955549079,0.0,140.3840713044451,right_only
L,,,,,,,2025-04-23 06:00:00,,,,,,,,,,,,,,,,200.0,2.2805007612511083,4.0,1754.00073,5442.0,5446.0,2025-04-23 10:00:00,1754.0,1760.99,0.398,11.93,MFE,4.0,1.995,-0.934,24.2,SIDE,-0.267400545950742,-0.267400545950742,-0.267400545950742,11.662599454049257,right_only
L,,,,,,,2025-04-25 09:00:00,,,,,,,,,,,,,,,,200.0,2.255243169457904,4.0,1773.644658,5493.0,5498.0,2025-04-25 14:00:00,1773.64,1766.27,-0.416,-20.64,MH,5.0,0.915,-2.044,12.1,MILD_UP,0.0,0.0,0.0,-20.64,right_only
L,200.0,2.169704947899309,4.0,1843.56864,5790.0,5794.0,2025-05-07 18:00:00,2025-05-07 22:00:00,1843.57,1827.6,-0.866,-38.64,ACX,4.0,0.159,-1.189,2.0,SIDE,0.0,0.0,0.0,-38.64,200.0,2.169704947899309,4.0,1843.56864,5790.0,5796.0,2025-05-08 00:00:00,1843.57,1816.37,-1.476,-63.02,MH,6.0,0.159,-1.639,2.0,SIDE,0.025542657093581285,0.0,0.025542657093581285,-62.99445734290642,both
L,200.0,1.7727422537691633,4.0,2256.391188,5835.0,5836.0,2025-05-09 15:00:00,2025-05-09 16:00:00,2256.39,2363.34,4.74,185.59,TP,1.0,6.084,-0.052,16.2,MILD_UP,-0.4191152691206131,-0.4191152691206131,0.0,185.17088473087938,200.0,1.7727422537691633,4.0,2256.391188,5835.0,5836.0,2025-05-09 16:00:00,2256.39,2363.34,4.74,185.59,TP,1.0,6.084,-0.052,16.2,MILD_UP,-0.4191152691206131,-0.4191152691206131,0.0,185.17088473087938,both
L,200.0,1.5180629286891587,4.0,2634.936882,6148.0,6150.0,2025-05-22 16:00:00,2025-05-22 18:00:00,2634.94,2663.83,1.096,39.86,MFE,2.0,2.189,-0.324,16.2,SIDE,0.0,-0.39983045028400804,0.0,39.86,200.0,1.5180629286891587,4.0,2634.936882,6148.0,6150.0,2025-05-22 18:00:00,2634.94,2663.83,1.096,39.86,MFE,2.0,2.189,-0.324,16.2,SIDE,0.0,-0.39983045028400804,0.0,39.86,both
L,200.0,1.4951398833438037,4.0,2675.33496,6166.0,6167.0,2025-05-23 10:00:00,2025-05-23 11:00:00,2675.33,2704.29,1.082,39.29,MFE,1.0,2.204,-0.153,24.2,SIDE,0.0,0.0,0.0,39.29,200.0,1.4951398833438037,4.0,2675.33496,6166.0,6167.0,2025-05-23 11:00:00,2675.33,2704.29,1.082,39.29,MFE,1.0,2.204,-0.153,24.2,SIDE,0.0,0.0,0.0,39.29,both
L,200.0,1.5133352102321946,4.0,2643.1685279999997,6462.0,6465.0,2025-06-04 18:00:00,2025-06-04 21:00:00,2643.17,2615.2,-1.058,-46.33,ACX,3.0,0.235,-1.122,14.1,SIDE,0.0,0.0,0.0,-46.33,200.0,1.5133352102321946,4.0,2643.1685279999997,6462.0,6470.0,2025-06-05 02:00:00,2643.17,2633.56,-0.363,-18.54,MFE,8.0,1.38,-1.89,14.1,SIDE,-0.3187172977719414,-0.3187172977719414,-0.3187172977719414,-18.85871729777194,both
L,200.0,1.5983119089931046,4.0,2502.6404279999997,6514.0,6516.0,2025-06-06 22:00:00,2025-06-07 00:00:00,2502.64,2507.79,0.206,4.23,MFE,2.0,1.08,-0.379,8.1,SIDE,-0.10761365981007448,-0.10761365981007448,0.0,4.122386340189926,200.0,1.5983119089931046,4.0,2502.6404279999997,6514.0,6516.0,2025-06-07 00:00:00,2502.64,2507.79,0.206,4.23,MFE,2.0,1.08,-0.379,8.1,SIDE,-0.10761365981007448,-0.10761365981007448,0.0,4.122386340189926,both
L,200.0,1.4421978297678704,4.0,2773.5445979999995,6608.0,6611.0,2025-06-10 20:00:00,2025-06-10 23:00:00,2773.54,2734.59,-1.404,-60.18,ACX,3.0,0.179,-2.039,21.2,SIDE,0.0,0.0,0.0,-60.18,200.0,1.4421978297678704,4.0,2773.5445979999995,6608.0,6613.0,2025-06-11 01:00:00,2773.54,2729.19,-1.599,-67.96,MH,5.0,0.179,-3.065,21.2,SIDE,-0.39398392972947616,-0.39398392972947616,-0.39398392972947616,-68.35398392972947,both
L,200.0,1.6309286570564032,4.0,2452.59042,7135.0,7141.0,2025-07-02 19:00:00,2025-07-03 01:00:00,2452.59,2559.27,4.35,169.98,TP,6.0,4.503,-0.904,2.0,MILD_UP,-0.21334644303230246,-0.21334644303230246,-0.21334644303230246,169.7666535569677,200.0,1.6309286570564032,4.0,2452.59042,7135.0,7141.0,2025-07-03 01:00:00,2452.59,2559.27,4.35,169.98,TP,6.0,4.503,-0.904,2.0,MILD_UP,-0.21334644303230246,-0.21334644303230246,-0.21334644303230246,169.7666535569677,both
L,200.0,1.5677051497528438,4.0,2551.5001979999997,7274.0,7277.0,2025-07-08 14:00:00,2025-07-08 17:00:00,2551.5,2544.61,-0.27,-14.8,ACX,3.0,0.451,-0.254,13.1,MILD_UP,-0.11150922329065593,-0.11150922329065593,-0.11150922329065593,-14.911509223290656,200.0,1.5677051497528438,4.0,2551.5001979999997,7274.0,7283.0,2025-07-08 23:00:00,2551.5,2562.41,0.427,13.1,MFE,9.0,1.901,-0.372,13.1,MILD_UP,-0.11150922329065593,-0.11150922329065593,-0.11150922329065593,12.988490776709344,both
L,200.0,1.5040241293599124,4.0,2659.5317999999997,7305.0,7312.0,2025-07-09 21:00:00,2025-07-10 04:00:00,2659.53,2763.01,3.891,151.63,TP,7.0,5.121,-1.186,9.1,MILD_UP,-0.2503304859900529,-0.2503304859900529,-0.2503304859900529,151.37966951400995,200.0,1.5040241293599124,4.0,2659.5317999999997,7305.0,7312.0,2025-07-10 04:00:00,2659.53,2763.01,3.891,151.63,TP,7.0,5.121,-1.186,9.1,MILD_UP,-0.2503304859900529,-0.2503304859900529,-0.2503304859900529,151.37966951400995,both
L,200.0,1.4374288456101152,4.0,2782.746438,7319.0,7324.0,2025-07-10 11:00:00,2025-07-10 16:00:00,2782.75,2788.98,0.224,4.96,MFE,5.0,1.419,-0.658,8.1,MILD_UP,-0.11260294745923234,-0.11260294745923234,0.0,4.847397052540767,200.0,1.4374288456101152,4.0,2782.746438,7319.0,7324.0,2025-07-10 16:00:00,2782.75,2788.98,0.224,4.96,MFE,5.0,1.419,-0.658,8.1,MILD_UP,-0.11260294745923234,-0.11260294745923234,0.0,4.847397052540767,both
L,200.0,1.331335983211161,4.0,3004.50078,7346.0,7350.0,2025-07-11 14:00:00,2025-07-11 18:00:00,3004.5,3014.26,0.325,8.99,MFE,4.0,1.213,-1.464,7.1,MILD_UP,-0.39518711657648503,-0.39518711657648503,-0.39518711657648503,8.594812883423515,200.0,1.331335983211161,4.0,3004.50078,7346.0,7350.0,2025-07-11 18:00:00,3004.5,3014.26,0.325,8.99,MFE,4.0,1.213,-1.464,7.1,MILD_UP,-0.39518711657648503,-0.39518711657648503,-0.39518711657648503,8.594812883423515,both
L,200.0,1.044796827354073,4.0,3828.495546,7779.0,7782.0,2025-07-29 15:00:00,2025-07-29 18:00:00,3828.5,3871.16,1.114,40.57,ACX,3.0,1.487,-0.027,15.2,MILD_UP,-0.40501862451428855,-0.40501862451428855,-0.40501862451428855,40.16498137548571,200.0,1.044796827354073,4.0,3828.495546,7779.0,7783.0,2025-07-29 19:00:00,3828.5,3827.95,-0.014,-4.57,MFE,4.0,1.487,-0.144,15.2,MILD_UP,-0.40501862451428855,-0.40501862451428855,-0.40501862451428855,-4.975018624514289,both
L,200.0,1.0357965599413639,4.0,3861.762198,7823.0,7829.0,2025-07-31 11:00:00,2025-07-31 17:00:00,3861.76,3861.31,-0.012,-4.47,ACX,6.0,0.42,-0.222,4.0,MILD_UP,-0.40005641675401793,-0.40005641675401793,-0.40005641675401793,-4.870056416754018,200.0,1.0357965599413639,4.0,3861.762198,7823.0,7830.0,2025-07-31 18:00:00,3861.76,3860.78,-0.025,-5.02,MH,7.0,0.42,-0.227,4.0,MILD_UP,-0.40005641675401793,-0.40005641675401793,-0.40005641675401793,-5.420056416754018,both
L,200.0,1.0995301757587606,4.0,3637.917438,7970.0,7974.0,2025-08-06 14:00:00,2025-08-06 18:00:00,3637.92,3625.26,-0.348,-17.91,ACX,4.0,0.277,-0.822,13.1,DOWN,-0.32804350850141534,-0.32804350850141534,-0.32804350850141534,-18.238043508501416,200.0,1.0995301757587606,4.0,3637.917438,7970.0,7976.0,2025-08-06 20:00:00,3637.92,3617.44,-0.563,-26.52,MH,6.0,0.277,-0.822,13.1,DOWN,-0.32804350850141534,-0.32804350850141534,-0.32804350850141534,-26.848043508501416,both
L,200.0,1.0805728613801693,4.0,3701.7401999999997,7996.0,8001.0,2025-08-07 16:00:00,2025-08-07 21:00:00,3701.74,3847.7,3.943,153.72,TP,5.0,4.005,-0.023,17.2,DOWN,0.0,-0.17136572685462909,0.0,153.72,200.0,1.0805728613801693,4.0,3701.7401999999997,7996.0,8001.0,2025-08-07 21:00:00,3701.74,3847.7,3.943,153.72,TP,5.0,4.005,-0.023,17.2,DOWN,0.0,-0.17136572685462909,0.0,153.72,both
L,200.0,1.00006255641306,4.0,3999.74979,8026.0,8029.0,2025-08-08 22:00:00,2025-08-09 01:00:00,3999.75,3969.02,-0.768,-34.74,ACX,3.0,0.131,-1.869,5.1,DOWN,-0.3953252934504186,-0.3953252934504186,-0.3953252934504186,-35.13532529345042,200.0,1.00006255641306,4.0,3999.74979,8026.0,8033.0,2025-08-09 05:00:00,3999.75,4056.01,1.407,52.26,MHx,7.0,1.756,-1.869,5.1,DOWN,-0.3953252934504186,-0.3953252934504186,-0.3953252934504186,51.86467470654958,both
L,200.0,0.9438865598999295,4.0,4237.79739,8309.0,8313.0,2025-08-20 17:00:00,2025-08-20 21:00:00,4237.8,4202.44,-0.834,-37.37,ACX,4.0,0.0,-2.16,5.1,MILD_UP,0.0,0.0,0.0,-37.37,200.0,0.9438865598999295,4.0,4237.79739,8309.0,8316.0,2025-08-21 00:00:00,4237.8,4252.62,0.35,9.99,MFE,7.0,1.622,-3.149,5.1,MILD_UP,-0.36415407569629465,-0.36415407569629465,0.0,9.625845924303706,both
L,200.0,0.9240872605194886,4.0,4328.595546,8357.0,8360.0,2025-08-22 17:00:00,2025-08-22 20:00:00,4328.6,4271.87,-1.311,-56.42,ACX,3.0,0.052,-1.328,22.2,DOWN,0.0,0.0,0.0,-56.42,200.0,0.9240872605194886,4.0,4328.595546,8357.0,8363.0,2025-08-22 23:00:00,4328.6,4610.88,6.521,256.85,TP,6.0,7.308,-2.832,22.2,DOWN,0.0,0.0,0.0,256.85,both
