side,margin,qty_exact,fee_exact,entry_exact,entry_bar,exit_bar,entry_dt,exit_dt,entry_price,exit_price,pnl_pct,pnl,reason_code,bars_held,mfe_pct,mae_pct,gk_pctile,regime_code,funding,funding_low,funding_high,net
L,200.0,2.546140667868356,4.0,1571.0051099999998,5081,5085,2025-04-08 05:00:00,2025-04-08 09:00:00,1571.01,1543.0,-1.783,-75.31,ACX,4,0.864,-1.77,15.2,DOWN,0.017312960108703913,0.017312960108703913,0.017312960108703913,-75.2926870398913
S,200.0,2.615105793810689,4.0,1529.57483,5099,5101,2025-04-08 23:00:00,2025-04-09 01:00:00,1529.57,1486.74,2.8,108.01,TP,2,3.16,-0.582,26.3,DOWN,-0.05720914772113503,-0.05720914772113503,-0.05720914772113503,107.95279085227887
S,200.0,2.5138197239323175,4.0,1591.2040000000002,5141,5146,2025-04-10 17:00:00,2025-04-10 22:00:00,1591.2,1569.02,1.394,51.76,TP,5,2.275,-2.288,17.2,DOWN,0.0,0.0,0.0,51.76
S,200.0,2.4710268778134012,4.0,1618.760215,5267,5273,2025-04-15 23:00:00,2025-04-16 05:00:00,1618.76,1595.19,1.456,54.25,TP,6,2.054,-0.754,33.3,DOWN,0.013411173439297803,0.013411173439297803,0.013411173439297803,54.263411173439295
S,200.0,2.250337944500815,4.0,1777.5108000000002,5471,5477,2025-04-24 11:00:00,2025-04-24 17:00:00,1777.51,1734.67,2.41,92.41,TP,6,3.167,-0.728,0.0,MILD_UP,0.28559724509128154,0.28559724509128154,0.28559724509128154,92.69559724509128
S,200.0,2.2950016920043415,4.0,1742.918105,5495,5498,2025-04-25 11:00:00,2025-04-25 14:00:00,1742.92,1767.5,-1.411,-60.42,ACX,3,0.225,-1.635,32.3,MILD_UP,0.0,0.0,0.0,-60.42
S,200.0,2.2555633837388966,4.0,1773.3928600000002,5625,5626,2025-04-30 21:00:00,2025-04-30 22:00:00,1773.39,1741.01,1.826,69.04,TP,1,2.244,-0.1,5.1,UP,0.0,0.0,0.0,69.04
S,200.0,2.185619805194942,4.0,1830.14447,5666,5672,2025-05-02 14:00:00,2025-05-02 20:00:00,1830.14,1833.31,-0.173,-10.91,ACX,6,0.991,-0.352,17.2,MILD_UP,-0.22999170897143634,-0.22999170897143634,-0.22999170897143634,-11.139991708971436
L,200.0,2.169054361708035,4.0,1844.1216,5790,5794,2025-05-07 18:00:00,2025-05-07 22:00:00,1844.12,1827.06,-0.925,-41.02,ACX,4,0.129,-1.219,2.0,SIDE,0.0,0.0,0.0,-41.02
L,200.0,1.7722106968714815,4.0,2257.06797,5835,5836,2025-05-09 15:00:00,2025-05-09 16:00:00,2257.07,2362.63,4.677,183.07,TP,1,6.052,-0.082,16.2,MILD_UP,-0.41898959737574937,-0.41898959737574937,0.0,182.65101040262425
S,200.0,1.5530834638565707,4.0,2575.521595,5974,5980,2025-05-15 10:00:00,2025-05-15 16:00:00,2575.52,2530.86,1.734,65.36,TP,6,2.396,-0.844,20.2,UP,0.39288507693526054,0.0,0.39288507693526054,65.75288507693526
S,200.0,1.6115072543983224,4.0,2482.148305,6105,6113,2025-05-20 21:00:00,2025-05-21 05:00:00,2482.15,2513.84,-1.277,-55.07,ACX,8,1.763,-1.637,24.2,MILD_UP,0.04694584274649133,0.04694584274649133,0.04694584274649133,-55.02305415725351
L,200.0,1.5176077374061936,4.0,2635.7272049999997,6148,6150,2025-05-22 16:00:00,2025-05-22 18:00:00,2635.73,2663.03,1.036,37.43,MFE,2,2.158,-0.353,16.2,SIDE,0.0,-0.39971056109351816,0.0,37.43
L,200.0,1.4946915655377038,4.0,2676.1374,6166,6167,2025-05-23 10:00:00,2025-05-23 11:00:00,2676.14,2703.48,1.022,36.87,MFE,1,2.173,-0.183,24.2,SIDE,0.0,0.0,0.0,36.87
S,200.0,1.5195702527681272,4.0,2632.32318,6286,6289,2025-05-28 10:00:00,2025-05-28 13:00:00,2632.32,2646.95,-0.556,-26.23,ACX,3,0.582,-0.743,29.3,MILD_UP,0.0,0.0,0.0,-26.23
S,200.0,1.5144982328967136,4.0,2641.13877,6324,6333,2025-05-30 00:00:00,2025-05-30 09:00:00,2641.14,2573.53,2.56,98.4,TP,9,3.224,-1.201,27.3,MILD_UP,0.29788338792709207,0.29788338792709207,0.6308886309647382,98.69788338792709
L,200.0,1.512881436555963,4.0,2643.96132,6462,6465,2025-06-04 18:00:00,2025-06-04 21:00:00,2643.96,2614.41,-1.118,-48.7,ACX,3,0.205,-1.151,14.1,SIDE,0.0,0.0,0.0,-48.7
L,200.0,1.5978326550473796,4.0,2503.3910699999997,6514,6516,2025-06-06 22:00:00,2025-06-07 00:00:00,2503.39,2507.04,0.146,1.82,MFE,2,1.05,-0.409,8.1,SIDE,-0.10758139184611344,-0.10758139184611344,0.0,1.7124186081538866
L,200.0,1.4417653866405038,4.0,2774.3764949999995,6608,6611,2025-06-10 20:00:00,2025-06-10 23:00:00,2774.38,2733.77,-1.464,-62.54,ACX,3,0.149,-2.068,21.2,SIDE,0.0,0.0,0.0,-62.54
S,200.0,1.4516466139136954,4.0,2755.4915650000003,6647,6651,2025-06-12 11:00:00,2025-06-12 15:00:00,2755.49,2768.54,-0.474,-22.95,ACX,4,0.38,-0.756,34.3,MILD_UP,0.0,0.0,0.0,-22.95
S,200.0,1.4722711305068519,4.0,2716.890875,6660,6665,2025-06-13 00:00:00,2025-06-13 05:00:00,2716.89,2639.19,2.86,110.4,TP,5,3.778,-1.954,8.1,MILD_UP,0.0,0.0,0.21342671335667834,110.4
L,200.0,1.6304396229763265,4.0,2453.3260499999997,7135,7141,2025-07-02 19:00:00,2025-07-03 01:00:00,2453.33,2558.5,4.287,167.48,TP,6,4.472,-0.934,2.0,MILD_UP,-0.21328247108536627,-0.21328247108536627,-0.21328247108536627,167.26671752891463
S,200.0,1.5585694036390951,4.0,2566.45613,7178,7182,2025-07-04 14:00:00,2025-07-04 18:00:00,2566.46,2551.87,0.569,18.74,ACX,4,1.585,-0.099,4.0,MILD_UP,0.2613952642938806,0.2613952642938806,0.2613952642938806,19.00139526429388
L,200.0,1.5672350732461713,4.0,2552.2654949999996,7274,7277,2025-07-08 14:00:00,2025-07-08 17:00:00,2552.27,2543.85,-0.33,-17.19,ACX,3,0.421,-0.284,13.1,MILD_UP,-0.11147578724169323,-0.11147578724169323,-0.11147578724169323,-17.301475787241696
L,200.0,1.5035731476119782,4.0,2660.3295,7305,7312,2025-07-09 21:00:00,2025-07-10 04:00:00,2660.33,2762.18,3.828,149.14,TP,7,5.09,-1.215,9.1,MILD_UP,-0.2502554243750634,-0.2502554243750634,-0.2502554243750634,148.88974457562492
L,200.0,1.4369978324630057,4.0,2783.581095,7319,7324,2025-07-10 11:00:00,2025-07-10 16:00:00,2783.58,2788.15,0.164,2.56,MFE,5,1.388,-0.688,8.1,MILD_UP,-0.1125691834569957,-0.1125691834569957,0.0,2.4474308165430045
L,200.0,1.3309367820167948,4.0,3005.40195,7346,7350,2025-07-11 14:00:00,2025-07-11 18:00:00,3005.4,3013.35,0.265,6.58,MFE,4,1.183,-1.494,7.1,MILD_UP,-0.39506861968995527,-0.39506861968995527,-0.39506861968995527,6.1849313803100445
S,200.0,1.344925612559441,4.0,2974.142185,7438,7442,2025-07-15 10:00:00,2025-07-15 14:00:00,2974.14,2974.94,-0.027,-5.07,ACX,4,1.451,-0.393,26.3,UP,0.0,0.0,0.0,-5.07
S,200.0,1.0969074455110266,4.0,3646.61578,7618,7621,2025-07-22 22:00:00,2025-07-23 01:00:00,3646.62,3719.13,-1.988,-83.54,ACX,3,0.565,-2.835,28.3,UP,0.4078068725803627,0.4078068725803627,0.4078068725803627,-83.13219312741964
S,200.0,1.0941783276465191,4.0,3655.7112300000003,7638,7642,2025-07-23 18:00:00,2025-07-23 22:00:00,3655.71,3588.44,1.84,69.6,TP,4,2.071,-0.665,15.2,UP,0.0,0.0,0.0,69.6
S,200.0,1.107323774667208,4.0,3612.3129400000003,7679,7682,2025-07-25 11:00:00,2025-07-25 14:00:00,3612.31,3633.97,-0.599,-27.98,ACX,3,1.168,-1.043,9.1,UP,0.0,0.0,0.0,-27.98
L,200.0,1.0444835449470704,4.0,3829.643865,7779,7782,2025-07-29 15:00:00,2025-07-29 18:00:00,3829.64,3869.99,1.054,38.15,ACX,3,1.457,-0.057,15.2,MILD_UP,-0.4048971796493667,-0.4048971796493667,-0.4048971796493667,37.74510282035063
S,200.0,1.06532245841337,4.0,3754.7316950000004,7808,7812,2025-07-30 20:00:00,2025-07-31 00:00:00,3754.73,3797.66,-1.143,-49.73,ACX,4,0.193,-2.03,30.3,MILD_UP,0.06227310897110587,0.0,0.06227310897110587,-49.66772689102889
L,200.0,1.0354859762652198,4.0,3862.9204949999994,7823,7829,2025-07-31 11:00:00,2025-07-31 17:00:00,3862.92,3860.15,-0.072,-6.87,ACX,6,0.39,-0.252,4.0,MILD_UP,-0.399936459807465,-0.399936459807465,-0.399936459807465,-7.269936459807465
