side,margin,qty_exact,fee_exact,entry_exact,entry_bar,exit_bar,entry_dt,exit_dt,entry_price,exit_price,pnl_pct,pnl,reason_code,bars_held,mfe_pct,mae_pct,gk_pctile,regime_code,funding,funding_low,funding_high,net
L,200.0,1.5536454348070954,4.0,2574.59,1306,1308,2024-11-01 22:00:00,2024-11-02 00:00:00,2574.59,2483.72,-3.53,-145.18,SN,2,0.515,-3.618,13.1,SIDE,0.0,-0.3884160196380783,0.0,-145.18
S,200.0,1.272321286571285,4.0,3143.86,1586,1594,2024-11-13 14:00:00,2024-11-13 22:00:00,3143.86,3217.68,-2.348,-97.92,MH,8,0.759,-3.185,12.1,UP,1.3500837286471412,1.3500837286471412,1.3500837286471412,-96.56991627135287
S,200.0,1.285797403332144,4.0,3110.91,1619,1628,2024-11-14 23:00:00,2024-11-15 08:00:00,3110.91,3061.03,1.603,60.14,TP,9,2.549,-2.353,2.0,UP,0.9128262404248275,0.39592916542105044,0.9128262404248275,61.05282624042483
S,200.0,1.2971851083149566,4.0,3083.6,1738,1748,2024-11-19 22:00:00,2024-11-20 08:00:00,3083.6,3109.34,-0.835,-37.39,MH,10,0.558,-2.088,2.0,MILD_UP,1.3191659333155936,0.6186747166947724,1.3191659333155936,-36.070834066684405
S,200.0,1.184907828982253,4.0,3375.79,1901,1904,2024-11-26 17:00:00,2024-11-26 20:00:00,3375.79,3325.18,1.499,55.97,TP,3,2.778,-0.528,11.1,MILD_UP,0.0,0.0,0.0,55.97
S,200.0,1.111969798900262,4.0,3597.22,2071,2075,2024-12-03 19:00:00,2024-12-03 23:00:00,3597.22,3581.87,0.427,13.07,TP,4,2.647,-0.658,22.2,UP,0.0,0.0,0.0,13.07
L,200.0,1.0815019899636615,4.0,3698.56,2085,2090,2024-12-04 09:00:00,2024-12-04 14:00:00,3698.56,3684.6,-0.377,-19.1,MH,5,0.358,-1.826,14.1,MILD_UP,0.0,0.0,0.0,-19.1
L,200.0,1.0192796750536395,4.0,3924.34,2118,2125,2024-12-05 18:00:00,2024-12-06 01:00:00,3924.34,3904.55,-0.504,-24.17,MH,7,0.909,-1.579,22.2,MILD_UP,-1.2362945188235475,-1.2362945188235475,-1.2362945188235475,-25.40629451882355
S,200.0,1.044888405918248,4.0,3828.16,2129,2131,2024-12-06 05:00:00,2024-12-06 07:00:00,3828.16,3805.76,0.585,19.41,TP,2,5.568,-0.952,16.2,UP,0.0,0.0,0.0,19.41
S,200.0,1.0895204475749998,4.0,3671.34,2243,2244,2024-12-10 23:00:00,2024-12-11 00:00:00,3671.34,3568.08,2.813,108.5,TP,1,3.184,-0.451,0.0,MILD_UP,0.38859757423175184,0.0,0.38859757423175184,108.88859757423175
L,200.0,1.0885064602858416,4.0,3674.76,2259,2268,2024-12-11 15:00:00,2024-12-12 00:00:00,3674.76,3786.75,3.048,117.9,TP,9,3.952,-0.668,24.2,MILD_UP,-0.8096778589872535,-0.8096778589872535,-0.39754106390621424,117.09032214101275
L,200.0,1.031097913057824,4.0,3879.36,2279,2281,2024-12-12 11:00:00,2024-12-12 13:00:00,3879.36,3907.74,0.732,25.26,MFE,2,1.76,-0.807,22.2,MILD_UP,0.0,0.0,0.0,25.26
L,200.0,1.1581345926116804,4.0,3453.83,2579,2581,2024-12-24 23:00:00,2024-12-25 01:00:00,3453.83,3478.26,0.707,24.29,MFE,2,1.839,-0.35,23.2,DOWN,-0.11148045488148971,-0.11148045488148971,-0.11148045488148971,24.178519545118508
L,200.0,1.1385987834071998,4.0,3513.09,2599,2604,2024-12-25 19:00:00,2024-12-26 00:00:00,3513.09,3471.59,-1.181,-51.25,MH,5,0.312,-1.651,16.2,DOWN,-0.04956731902683961,-0.04956731902683961,0.0,-51.29956731902684
S,200.0,1.1886083773118432,4.0,3365.28,2621,2633,2024-12-26 17:00:00,2024-12-27 05:00:00,3365.28,3328.8,1.084,39.36,MHx,12,1.792,-0.522,32.3,DOWN,0.25048804353377074,0.25048804353377074,0.25048804353377074,39.61048804353377
S,200.0,1.0937897353302288,4.0,3657.01,2911,2915,2025-01-07 19:00:00,2025-01-07 23:00:00,3657.01,3567.95,2.435,93.41,TP,4,4.293,-0.027,11.1,MILD_UP,0.0,0.0,0.0,93.41
S,200.0,1.2093360744951023,4.0,3307.6,2931,2941,2025-01-08 15:00:00,2025-01-09 01:00:00,3307.6,3313.17,-0.168,-10.74,MH,10,0.033,-2.337,23.2,MILD_UP,0.8101949339811344,0.8101949339811344,0.8101949339811344,-9.929805066018865
L,200.0,1.2746931972810793,4.0,3138.01,3070,3078,2025-01-14 10:00:00,2025-01-14 18:00:00,3138.01,3242.52,3.33,129.22,MHx,8,3.755,-0.244,22.2,DOWN,-0.30115578063804765,-0.30115578063804765,-0.30115578063804765,128.91884421936194
L,200.0,1.1744326022490383,4.0,3405.9,3149,3156,2025-01-17 17:00:00,2025-01-18 00:00:00,3405.9,3420.44,0.427,13.08,MFE,7,1.295,-0.467,8.1,DOWN,-0.40170762500367013,-0.40170762500367013,0.0,12.67829237499633
S,200.0,1.2169521433569626,4.0,3286.9,3268,3279,2025-01-22 16:00:00,2025-01-23 03:00:00,3286.9,3248.92,1.155,42.22,BE,11,1.518,-1.364,18.2,MILD_UP,0.3988524141288144,0.3988524141288144,0.7988548480331011,42.61885241412881
