side,margin,qty_exact,fee_exact,entry_exact,entry_bar,exit_bar,entry_dt,exit_dt,entry_price,exit_price,pnl_pct,pnl,reason_code,bars_held,mfe_pct,mae_pct,gk_pctile,regime_code,funding,funding_low,funding_high,net
S,200.0,1.5236141094170332,4.0,2625.336675,382,392,2024-09-24 10:00:00,2024-09-24 20:00:00,2625.34,2637.6,-0.467,-22.68,MH,10,0.67,-1.595,27.3,MILD_UP,0.19314688741778235,0.19314688741778235,0.19314688741778235,-22.486853112582217
S,200.0,1.5295070190291147,4.0,2615.2217350000005,417,422,2024-09-25 21:00:00,2024-09-26 02:00:00,2615.22,2575.85,1.506,56.22,TP,5,2.067,-0.513,14.1,UP,0.1406914214102002,0.1406914214102002,0.1406914214102002,56.3606914214102
L,200.0,1.5054244970310424,4.0,2657.0578649999998,555,562,2024-10-01 15:00:00,2024-10-01 22:00:00,2657.06,2578.43,-2.959,-122.37,MH,7,0.0,-3.458,8.1,MILD_UP,-0.3981531655502731,-0.3981531655502731,-0.3981531655502731,-122.76815316555027
S,200.0,1.5702804297671455,4.0,2547.3157050000004,563,564,2024-10-01 23:00:00,2024-10-02 00:00:00,2547.32,2524.8,0.884,31.35,TP,1,2.643,-0.141,28.3,MILD_UP,0.33286290665401297,0.0,0.33286290665401297,31.682862906654016
S,200.0,1.6468258901788175,4.0,2428.9149350000002,749,761,2024-10-09 17:00:00,2024-10-10 05:00:00,2428.91,2356.19,2.994,115.77,TP,12,3.203,-1.759,16.2,DOWN,0.4051751610642553,0.4051751610642553,0.4051751610642553,116.17517516106425
S,200.0,1.54237522661589,4.0,2593.40265,890,900,2024-10-15 14:00:00,2024-10-16 00:00:00,2593.4,2573.87,0.753,26.13,TP,10,2.189,-3.677,6.1,MILD_UP,0.8001503353133382,0.40336196926458756,0.8001503353133382,26.930150335313336
S,200.0,1.5171507750660576,4.0,2636.5210800000004,1053,1063,2024-10-22 09:00:00,2024-10-22 19:00:00,2636.52,2633.78,0.104,0.16,MHx,10,0.892,-0.875,34.3,UP,0.40153050335709806,0.40153050335709806,0.40153050335709806,0.5615305033570981
S,200.0,1.5536562548043178,4.0,2574.57207,1085,1093,2024-10-23 17:00:00,2024-10-24 01:00:00,2574.57,2492.74,3.179,123.15,TP,8,3.504,-0.543,32.3,MILD_UP,0.39456566912729696,0.39456566912729696,0.39456566912729696,123.54456566912731
S,200.0,1.517507451217665,4.0,2635.90139,1277,1283,2024-10-31 17:00:00,2024-10-31 23:00:00,2635.9,2557.33,2.981,115.24,TP,6,3.605,-0.497,10.1,DOWN,0.0,0.0,0.0,115.24
S,200.0,1.5997573584024216,4.0,2500.3791850000002,1294,1304,2024-11-01 10:00:00,2024-11-01 20:00:00,2500.38,2517.1,-0.669,-30.75,MH,10,1.323,-1.035,32.3,DOWN,0.40061565762714507,0.40061565762714507,0.40061565762714507,-30.349384342372854
L,200.0,1.5528690003069419,4.0,2575.8772950000002,1306,1308,2024-11-01 22:00:00,2024-11-02 00:00:00,2575.88,2483.41,-3.59,-147.59,SN,2,0.465,-3.666,13.1,SIDE,0.0,-0.3882219086837364,0.0,-147.59
S,200.0,1.2729577654540118,4.0,3142.2880700000005,1586,1594,2024-11-13 14:00:00,2024-11-13 22:00:00,3142.29,3219.29,-2.45,-102.02,MH,8,0.709,-3.237,12.1,UP,1.3507591082012418,1.3507591082012418,1.3507591082012418,-100.66924089179875
