trade_id,time,side,cashflow,possible_cashflow,boundary,rate,markPrice,included
0,2024-09-24 16:00:00,S,0.19314688741778235,0.19314688741778235,False,4.791e-05,2645.98,True
1,2024-09-26 00:00:00,S,0.1406914214102002,0.1406914214102002,False,3.538e-05,2599.91,True
2,2024-10-01 16:00:00,L,-0.3981531655502731,-0.3981531655502731,False,0.0001,2644.79,True
3,2024-10-02 00:00:00,S,0.33286290665401297,0.33286290665401297,True,8.397e-05,2524.43405303,True
4,2024-10-10 00:00:00,S,0.4051751610642553,0.4051751610642553,False,0.0001,2460.34,True
5,2024-10-15 16:00:00,S,0.40336196926458756,0.40336196926458756,False,0.0001,2615.2,True
5,2024-10-16 00:00:00,S,0.3967883660487507,0.3967883660487507,True,0.0001,2572.58,True
6,2024-10-22 16:00:00,S,0.40153050335709806,0.40153050335709806,False,0.0001,2646.60909091,True
7,2024-10-24 00:00:00,S,0.39456566912729696,0.39456566912729696,False,0.0001,2539.59437879,True
9,2024-11-01 16:00:00,S,0.40061565762714507,0.40061565762714507,False,0.0001,2504.22762879,True
10,2024-11-02 00:00:00,L,0.0,-0.3882219086837364,True,0.0001,2500.03,False
11,2024-11-13 16:00:00,S,1.3507591082012418,1.3507591082012418,False,0.00033556,3162.23196384,True
12,2024-11-15 00:00:00,S,0.3961272290355682,0.3961272290355682,False,0.0001,3079.25,True
12,2024-11-15 08:00:00,S,0.5171556528301922,0.5171556528301922,True,0.00013133,3061.03,True
13,2024-11-20 00:00:00,S,0.6189842087991719,0.6189842087991719,False,0.00015353,3106.47,True
13,2024-11-20 08:00:00,S,0.7008416374395409,0.7008416374395409,True,0.00017369,3109.0372439,True
17,2024-12-06 00:00:00,L,-1.2356766804833057,-1.2356766804833057,False,0.00031177,3890.4,True
19,2024-12-11 00:00:00,S,0.38879197021686035,0.38879197021686035,True,0.0001,3566.68454545,True
20,2024-12-11 16:00:00,L,-0.3973423927098593,-0.3973423927098593,False,0.0001,3652.17,True
20,2024-12-12 00:00:00,L,-0.41193082966620614,-0.41193082966620614,True,0.0001,3786.25952273,True
22,2024-12-25 00:00:00,L,-0.1114247425102346,-0.1114247425102346,False,2.757e-05,3491.42672727,True
23,2024-12-26 00:00:00,L,-0.04954254775296314,-0.04954254775296314,True,1.254e-05,3471.58,True
24,2024-12-27 00:00:00,S,0.2506133502088752,0.2506133502088752,False,6.305e-05,3342.43617424,True
26,2025-01-08 16:00:00,S,0.4057551703763358,0.4057551703763358,False,0.0001,3353.51190909,True
26,2025-01-09 00:00:00,S,0.4048450637218476,0.4048450637218476,False,0.0001,3345.99,True
27,2025-01-14 16:00:00,L,-0.30100527799904814,-0.30100527799904814,False,7.452e-05,3170.39,True
28,2025-01-18 00:00:00,L,-0.40150687156788617,-0.40150687156788617,True,0.0001,3420.44,True
29,2025-01-22 16:00:00,S,0.0,0.40020253517187265,True,0.0001,3286.92,False
29,2025-01-23 00:00:00,S,0.3990519400988638,0.3990519400988638,False,0.0001,3277.47,True
30,2025-01-28 16:00:00,L,-0.1614150986353088,-0.1614150986353088,False,4.046e-05,3194.6612619,True
31,2025-01-30 16:00:00,L,-0.3984770800001368,-0.3984770800001368,False,0.0001,3189.70955556,True
34,2025-02-07 00:00:00,S,0.0,-0.3100499216604697,True,-7.747e-05,2704.38,False
34,2025-02-07 08:00:00,S,0.09693187751583592,0.09693187751583592,False,2.439e-05,2685.49575397,True
35,2025-02-08 00:00:00,L,0.046930332140003764,0.046930332140003764,False,-1.197e-05,2720.66266667,True
37,2025-02-13 08:00:00,L,-0.38045577211394305,-0.38045577211394305,False,9.54e-05,2737.14,True
40,2025-03-04 08:00:00,S,-0.17567316028156418,-0.17567316028156418,False,-4.308e-05,2148.22,True
41,2025-03-05 16:00:00,L,-0.28796680417317144,-0.28796680417317144,False,7.146e-05,2206.99475397,True
42,2025-03-10 16:00:00,L,0.0,-0.1029584810695173,True,2.575e-05,2074.40057937,False
44,2025-03-14 16:00:00,L,-0.30665211680921806,-0.30665211680921806,False,7.681e-05,1892.13,True
45,2025-03-18 16:00:00,S,0.164618465178081,0.164618465178081,False,4.099e-05,1904.15778571,True
45,2025-03-19 00:00:00,S,0.05808797552363289,0.05808797552363289,False,1.465e-05,1879.97,True
46,2025-03-20 16:00:00,S,0.06185390109382281,0.06185390109382281,False,1.553e-05,2006.47,True
47,2025-03-27 00:00:00,S,-0.08922175910102495,-0.08922175910102495,False,-2.235e-05,2011.88234921,True
47,2025-03-27 08:00:00,S,0.18103007069226687,0.18103007069226687,False,4.542e-05,2008.69,True
48,2025-04-02 16:00:00,S,-0.0018098607705657602,-0.0018098607705657602,False,-4.5e-07,1864.30988889,True
48,2025-04-03 00:00:00,S,0.17470464537743569,0.17470464537743569,True,4.262e-05,1900.1,True
49,2025-04-04 00:00:00,S,-0.024929562868074892,-0.024929562868074892,False,-6.15e-06,1781.23825944,True
51,2025-05-02 16:00:00,S,-0.22999170897143634,-0.22999170897143634,False,-5.797e-05,1815.24087597,True
51,2025-05-03 00:00:00,S,-0.02365160749536937,-0.02365160749536937,True,-5.88e-06,1840.38514729,True
52,2025-05-09 16:00:00,L,-0.41898959737574937,-0.41898959737574937,True,0.0001,2364.22,True
53,2025-05-15 16:00:00,S,0.3943957377646337,0.3943957377646337,True,0.0001,2529.71,True
54,2025-05-21 00:00:00,S,0.04711431209338782,0.04711431209338782,False,1.174e-05,2481.4,True
54,2025-05-21 08:00:00,S,0.14947064869709709,0.14947064869709709,True,3.663e-05,2523.08,True
55,2025-05-22 16:00:00,L,0.0,-0.39971056109351816,True,0.0001,2633.82,False
56,2025-05-28 16:00:00,S,0.4015409264086235,0.4015409264086235,False,0.0001,2635.36,True
56,2025-05-29 00:00:00,S,0.40011325106997947,0.40011325106997947,False,0.0001,2625.99,True
57,2025-05-30 00:00:00,S,0.0,0.33300524303764617,True,8.321e-05,2642.45,False
57,2025-05-30 08:00:00,S,0.29788338792709207,0.29788338792709207,False,7.477e-05,2630.57163566,True
58,2025-06-05 00:00:00,L,-0.31862173036631264,-0.31862173036631264,False,7.897e-05,2666.91,True
