side,margin,qty_exact,fee_exact,entry_exact,entry_bar,exit_bar,entry_dt,exit_dt,entry_price,exit_price,pnl_pct,pnl,reason_code,bars_held,mfe_pct,mae_pct,gk_pctile,regime_code,funding,funding_low,funding_high,net
S,200.0,1.2889217297839255,4.0,3103.369202,11691,11700,2026-01-08 15:00:00,2026-01-09 00:00:00,3103.37,3103.51,-0.005,-4.18,BE,9,1.641,-1.042,28.3,MILD_UP,0.3105571859528407,0.30859713492311475,0.3105571859528407,-3.869442814047159
S,200.0,1.2983035086229073,4.0,3080.943688,11717,11725,2026-01-09 17:00:00,2026-01-10 01:00:00,3080.94,3132.67,-1.679,-71.15,MH,8,0.784,-2.079,33.3,MILD_UP,0.22467857815647294,0.22467857815647294,0.22467857815647294,-70.92532142184353
L,200.0,1.2774222085834408,4.0,3131.3061359999997,11810,11819,2026-01-13 14:00:00,2026-01-13 23:00:00,3131.31,3142.6,0.361,10.43,BE,9,1.058,-0.34,17.2,SIDE,-0.36536289813600004,-0.36536289813600004,-0.36536289813600004,10.064637101864
S,200.0,1.2260959596057683,4.0,3262.387392,11892,11912,2026-01-17 00:00:00,2026-01-17 20:00:00,3262.39,3302.06,-1.216,-52.64,MH,20,0.134,-1.305,4.0,MILD_UP,0.6640680367687979,0.6640680367687979,0.7747705164576355,-51.975931963231204
S,200.0,1.2552278128051575,4.0,3186.672538,11971,11979,2026-01-20 07:00:00,2026-01-20 15:00:00,3186.67,3115.82,2.223,84.93,TP,8,2.511,-0.41,11.1,MILD_UP,0.34460229049848,0.34460229049848,0.34460229049848,85.27460229049849
S,200.0,1.3654980886959391,4.0,2929.3340160000002,12009,12014,2026-01-21 21:00:00,2026-01-22 02:00:00,2929.33,2902.59,0.913,32.52,TP,5,2.22,-3.302,22.2,MILD_UP,0.04561252273390457,0.04561252273390457,0.04561252273390457,32.56561252273391
S,200.0,1.3671919597961948,4.0,2925.704742,12053,12061,2026-01-23 17:00:00,2026-01-24 01:00:00,2925.7,2966.94,-1.41,-60.38,MH,8,1.214,-1.833,16.2,DOWN,0.2035612901911891,0.2035612901911891,0.2035612901911891,-60.176438709808814
L,200.0,1.368932758255633,4.0,2921.98428,12131,12137,2026-01-26 23:00:00,2026-01-27 05:00:00,2921.98,2899.59,-0.766,-34.66,MH,6,0.959,-1.268,22.2,DOWN,-0.052606184741912164,-0.052606184741912164,-0.052606184741912164,-34.71260618474191
S,200.0,1.3916843178221736,4.0,2874.215042,12203,12204,2026-01-29 23:00:00,2026-01-30 00:00:00,2874.22,2823.21,1.774,66.98,TP,1,2.755,-0.062,11.1,DOWN,-0.045847900059000524,-0.045847900059000524,0.0,66.934152099941
S,200.0,1.7464031987847493,4.0,2290.421824,12318,12325,2026-02-03 18:00:00,2026-02-04 01:00:00,2290.42,2240.33,2.187,83.48,TP,7,2.456,-1.132,21.2,DOWN,-0.1569341102020589,-0.1569341102020589,-0.1569341102020589,83.32306588979795
