side,entry_price,entry_time,exit_price,exit_time,exit_reason,pnl,tp1_done,duration_bars,rsi_entry,atr_pctile_entry
short,66619.387395,2026-03-02 14:45:00+00:00,67007.15775214286,2026-03-02 14:50:00+00:00,stop_loss,-13.241366644327949,False,1,78.59935774706302,100.0
short,66994.349895,2026-03-02 14:50:00+00:00,67427.74275214286,2026-03-02 15:00:00+00:00,stop_loss,-14.538191289925495,False,2,79.87081623628117,100.0
short,66968.382492,2026-03-02 14:55:00+00:00,67406.90106342858,2026-03-02 15:00:00+00:00,stop_loss,-14.696286788200727,False,1,79.87081623628117,100.0
short,67170.332295,2026-03-02 15:00:00+00:00,67626.27765214286,2026-03-02 15:05:00+00:00,stop_loss,-15.17579578854636,False,1,80.75835275029593,100.0
short,67735.10581200001,2026-03-02 15:10:00+00:00,68275.14652628572,2026-03-02 15:15:00+00:00,stop_loss,-17.545666809308823,False,1,88.73349171891752,100.0
short,68418.25749,2026-03-02 15:15:00+00:00,69014.78927571428,2026-03-02 15:35:00+00:00,stop_loss,-19.03779533705514,False,4,87.13776272806763,100.0
long,68390.418358,2026-03-03 02:25:00+00:00,68390.418358,2026-03-03 03:05:00+00:00,breakeven_sl,-0.28766556233148266,True,8,37.51376979153938,34.91373836086127
long,67638.54317799999,2026-03-03 08:35:00+00:00,67430.73424942855,2026-03-03 08:40:00+00:00,stop_loss,-7.744689663837388,False,1,25.15360939282236,51.37169980825792
long,67514.510776,2026-03-03 08:40:00+00:00,67288.39970457142,2026-03-03 08:45:00+00:00,stop_loss,-8.298147370978295,False,1,21.69539121816605,57.10655814639558
long,67353.724699,2026-03-03 08:45:00+00:00,67118.44862757143,2026-03-03 08:50:00+00:00,stop_loss,-8.586282421054046,False,1,18.282613940707364,68.39257699888829
long,67151.044433,2026-03-03 08:50:00+00:00,66897.731933,2026-03-03 09:05:00+00:00,stop_loss,-9.144558752254188,False,3,15.755896515351452,76.00195765564054
long,67010.00033,2026-03-03 09:00:00+00:00,67010.00033,2026-03-03 09:05:00+00:00,adaptive_trail,-0.362708340322197,True,1,15.755896515351452,76.00195765564054
long,67113.31066,2026-03-03 08:55:00+00:00,66865.04244571428,2026-03-03 09:25:00+00:00,stop_loss,-8.998479134592671,False,6,26.441906147569853,85.41814719961481
short,67734.31589099999,2026-03-03 12:15:00+00:00,66831.42578031731,2026-03-03 13:45:00+00:00,adaptive_trail,23.68453411579555,True,18,38.26976673392002,49.72701202934763
short,68560.563258,2026-03-03 16:10:00+00:00,68461.08375720624,2026-03-03 16:55:00+00:00,breakeven_sl,2.7083179737448315,True,9,57.506308328733326,98.66769904416059
long,67533.082633,2026-03-04 03:35:00+00:00,67533.082633,2026-03-04 04:20:00+00:00,breakeven_sl,-0.32216546549472724,True,9,38.04792743965324,85.7708333333343
short,68550.93422099999,2026-03-04 06:40:00+00:00,68539.51039934848,2026-03-04 07:20:00+00:00,breakeven_sl,-0.027640765310576576,True,8,57.647878259135815,18.445041363643693
short,68658.453468,2026-03-04 06:45:00+00:00,68539.51039934848,2026-03-04 07:20:00+00:00,breakeven_sl,2.807781590268586,True,7,57.647878259135815,18.445041363643693
short,69322.837023,2026-03-04 07:55:00+00:00,69594.89845157143,2026-03-04 08:00:00+00:00,stop_loss,-9.449114094426363,False,1,79.78113718902904,67.40130591950347
short,69419.07739800001,2026-03-04 07:50:00+00:00,69695.33561228572,2026-03-04 08:05:00+00:00,stop_loss,-9.559143931050652,False,3,74.73352709407993,76.26769920987758
short,69486.190686,2026-03-04 08:00:00+00:00,69486.190686,2026-03-04 08:30:00+00:00,breakeven_sl,-0.31071113993757626,True,6,62.92425499031871,100.0
short,69705.738729,2026-03-04 08:10:00+00:00,69678.52201128092,2026-03-04 08:40:00+00:00,breakeven_sl,0.4743169478476662,True,6,67.3607614758784,90.01759355566877
short,70592.94999899999,2026-03-04 08:50:00+00:00,71064.7557132857,2026-03-04 08:55:00+00:00,stop_loss,-14.966935771699518,False,1,81.41164263334713,100.0
short,70660.19327399999,2026-03-04 08:55:00+00:00,71138.77148828571,2026-03-04 09:05:00+00:00,stop_loss,-15.145907309648344,False,2,77.53238895281861,100.0
short,71004.29886,2026-03-04 09:00:00+00:00,71468.07528857143,2026-03-04 09:15:00+00:00,stop_loss,-14.663333798587885,False,3,79.73378755802807,96.26704505872054
short,72422.757,2026-03-04 14:35:00+00:00,72069.47423754577,2026-03-04 15:00:00+00:00,breakeven_sl,8.56795926689028,True,5,52.06090289531293,96.19552073575746
short,72964.852785,2026-03-04 15:30:00+00:00,73636.327785,2026-03-04 17:10:00+00:00,stop_loss,-20.005436984258445,False,20,67.17144235625967,34.1655176192346
long,72679.46721999999,2026-03-04 22:55:00+00:00,72708.84191133913,2026-03-04 23:20:00+00:00,breakeven_sl,0.27833090420218676,True,5,34.06110534432486,7.292764182211213
long,72127.72205099999,2026-03-05 06:10:00+00:00,72150.71,2026-03-05 06:15:00+00:00,adaptive_trail,0.13624717695210375,True,1,30.35362755769873,48.12353648503191
long,71799.729255,2026-03-05 07:55:00+00:00,71805.10272346009,2026-03-05 08:10:00+00:00,breakeven_sl,-0.3370220221703676,True,3,34.35680537343626,54.30352509334634
short,73144.48482,2026-03-05 10:30:00+00:00,73443.23874857143,2026-03-05 10:35:00+00:00,stop_loss,-9.768870949235025,False,1,81.08189360678861,100.0
short,73502.329032,2026-03-05 10:35:00+00:00,73502.329032,2026-03-05 10:50:00+00:00,breakeven_sl,-0.31789147557081576,True,3,71.2766987572831,83.59225886634843
long,71285.58784600001,2026-03-05 15:30:00+00:00,71285.58784600001,2026-03-05 16:05:00+00:00,breakeven_sl,0.19757104956798432,True,7,36.83936673107712,79.32565768641307
long,70472.076503,2026-03-06 01:30:00+00:00,71208.0,2026-03-06 02:55:00+00:00,adaptive_trail,18.327836903815744,True,17,52.772522033937534,46.414960676404895
long,70514.900785,2026-03-06 04:55:00+00:00,70514.900785,2026-03-06 05:05:00+00:00,breakeven_sl,-0.49804222957307986,True,2,35.0573660429413,39.61551664949995
long,70561.365431,2026-03-06 04:50:00+00:00,70363.49185957143,2026-03-06 05:20:00+00:00,stop_loss,-7.208552788623889,False,6,37.36751638428185,44.87736964564778
long,70531.0524,2026-03-06 04:45:00+00:00,70334.2974,2026-03-06 05:25:00+00:00,stop_loss,-7.1792446959150915,False,8,31.058816503681314,56.661708052025105
long,70418.611157,2026-03-06 09:30:00+00:00,70418.611157,2026-03-06 09:40:00+00:00,adaptive_trail,-0.5232193196201428,True,2,28.29639362794441,27.59087614905974
long,70339.393236,2026-03-06 09:35:00+00:00,70356.44,2026-03-06 09:40:00+00:00,adaptive_trail,-0.07996826757144646,True,1,28.29639362794441,27.59087614905974
long,69840.313333,2026-03-06 12:10:00+00:00,69937.49409052155,2026-03-06 12:30:00+00:00,breakeven_sl,1.9974571133113366,True,4,36.34964036874476,61.84381759273132
long,69934.532754,2026-03-06 12:15:00+00:00,69937.49409052155,2026-03-06 12:30:00+00:00,breakeven_sl,-0.4200701784839215,True,3,36.34964036874476,61.84381759273132
long,69220.10131799999,2026-03-06 14:00:00+00:00,68858.87988942856,2026-03-06 14:05:00+00:00,stop_loss,-12.03689395691471,False,1,22.0292547170813,100.0
long,69188.9182,2026-03-06 14:05:00+00:00,68806.71927142858,2026-03-06 14:10:00+00:00,stop_loss,-12.64798104998909,False,1,16.075159878006104,100.0
long,68669.06622,2026-03-06 14:10:00+00:00,68669.06622,2026-03-06 14:35:00+00:00,breakeven_sl,-0.05859250432247398,True,5,27.34983392522811,100.0
long,68832.942606,2026-03-06 14:15:00+00:00,68409.80653457143,2026-03-06 14:35:00+00:00,stop_loss,-13.894580339259985,False,4,27.34983392522811,100.0
short,68508.338481,2026-03-07 03:15:00+00:00,67944.46774718507,2026-03-07 04:00:00+00:00,adaptive_trail,14.165480815175536,True,9,37.648278070396714,41.31956926058199
long,67909.900311,2026-03-07 04:05:00+00:00,67984.22,2026-03-07 04:35:00+00:00,adaptive_trail,1.419820531938527,True,6,38.43807646149241,31.788432446836485
long,67893.46866799999,2026-03-07 04:10:00+00:00,67984.22,2026-03-07 04:35:00+00:00,adaptive_trail,1.8496014700908312,True,5,38.43807646149241,31.788432446836485
long,67702.479571,2026-03-07 06:55:00+00:00,67576.18599957143,2026-03-07 07:00:00+00:00,stop_loss,-5.330840354115113,False,1,29.234558518203144,51.42860879003377
long,67697.629086,2026-03-07 07:00:00+00:00,67569.38765742857,2026-03-07 07:05:00+00:00,stop_loss,-5.388653466978022,False,1,24.420258126773007,65.76569508192819
long,67577.197044,2026-03-07 07:05:00+00:00,67932.51,2026-03-07 08:20:00+00:00,adaptive_trail,8.86039309781606,True,15,58.13785510155765,42.67282944834147
long,67481.89751499999,2026-03-07 07:10:00+00:00,67932.51,2026-03-07 08:20:00+00:00,adaptive_trail,11.436925036307057,True,14,58.13785510155765,42.67282944834147
long,67707.7701,2026-03-07 14:10:00+00:00,67876.31622146606,2026-03-07 14:35:00+00:00,adaptive_trail,3.868995208480021,True,5,41.78962275104703,46.637060960838234
long,67613.75069900001,2026-03-07 18:05:00+00:00,67624.7,2026-03-07 18:15:00+00:00,adaptive_trail,-0.39517851614589544,True,2,28.829288580017206,33.748803799485074
long,67625.791903,2026-03-07 18:10:00+00:00,67625.791903,2026-03-07 18:15:00+00:00,adaptive_trail,-0.6856954361607039,True,1,28.829288580017206,33.748803799485074
long,67323.011628,2026-03-07 19:25:00+00:00,67166.69019942856,2026-03-07 19:50:00+00:00,stop_loss,-6.243922628868846,False,5,24.808549962769064,97.70173129492889
