side,entry_price,entry_time,exit_price,exit_time,exit_reason,pnl,tp1_done,duration_bars,sl_was_breakeven
short,90564.31,2026-01-03 21:00:00+00:00,90932.58035714286,2026-01-04 00:00:00+00:00,stop_loss,-9.732792203526033,False,3,False
short,91341.47,2026-01-04 00:00:00+00:00,91235.37,2026-01-04 01:00:00+00:00,ema9_trail,1.8313079868636792,True,1,False
short,91235.37,2026-01-04 01:00:00+00:00,91699.69714285714,2026-01-04 06:00:00+00:00,stop_loss,-11.77866520094446,False,5,False
short,92405.46,2026-01-05 00:00:00+00:00,92884.335,2026-01-05 01:00:00+00:00,stop_loss,-11.964647283829331,False,1,False
short,92967.28,2026-01-05 01:00:00+00:00,92595.07,2026-01-05 04:00:00+00:00,ema9_trail,7.127554608767257,True,3,False
short,93033.11,2026-01-05 02:00:00+00:00,92595.07,2026-01-05 04:00:00+00:00,ema9_trail,8.419673755166967,True,2,False
short,94449.62,2026-01-05 18:00:00+00:00,94095.78,2026-01-05 21:00:00+00:00,ema9_trail,7.0434622648560525,True,3,False
short,94317.84,2026-01-05 17:00:00+00:00,93780.01,2026-01-06 06:00:00+00:00,ema9_trail,10.571539057419384,True,13,False
long,91589.24,2026-01-06 17:00:00+00:00,91589.23,2026-01-06 18:00:00+00:00,atr_trail,0.3211267449568167,True,1,False
long,89898.01,2026-01-08 06:00:00+00:00,89898.0,2026-01-08 07:00:00+00:00,atr_trail,0.33142201669913884,True,1,False
short,90938.13,2026-01-11 12:00:00+00:00,91147.16142857143,2026-01-11 14:00:00+00:00,stop_loss,-6.197222937648414,False,2,False
short,91127.16,2026-01-11 14:00:00+00:00,90875.79,2026-01-11 15:00:00+00:00,ema9_trail,4.415181558855491,True,1,False
short,91258.65,2026-01-12 00:00:00+00:00,91384.22071428571,2026-01-12 01:00:00+00:00,stop_loss,-4.351973961607226,False,1,False
short,91412.44,2026-01-12 01:00:00+00:00,91983.95607142858,2026-01-12 02:00:00+00:00,stop_loss,-14.104120258218114,False,1,False
short,92203.56,2026-01-12 02:00:00+00:00,92175.78,2026-01-12 04:00:00+00:00,ema9_trail,0.5988768924509329,True,2,False
short,92175.78,2026-01-12 04:00:00+00:00,90908.95,2026-01-12 14:00:00+00:00,ema9_trail,24.914389806085747,True,10,False
short,93389.63,2026-01-13 16:00:00+00:00,94231.67107142857,2026-01-13 19:00:00+00:00,stop_loss,-19.632860210037624,False,3,False
short,93449.99,2026-01-13 15:00:00+00:00,94249.53071428572,2026-01-13 20:00:00+00:00,stop_loss,-18.711627605004875,False,5,False
short,94226.84,2026-01-13 19:00:00+00:00,95112.79142857142,2026-01-13 22:00:00+00:00,stop_loss,-20.404651170970503,False,3,False
short,94408.7,2026-01-13 20:00:00+00:00,95285.83142857143,2026-01-13 22:00:00+00:00,stop_loss,-20.18158048085468,False,2,False
short,95757.21,2026-01-13 22:00:00+00:00,95028.87,2026-01-14 06:00:00+00:00,ema9_trail,14.363554879202356,True,8,False
short,96493.15,2026-01-14 14:00:00+00:00,96648.42942857143,2026-01-14 15:00:00+00:00,stop_loss,-4.818454959164118,False,1,False
short,96764.57,2026-01-14 15:00:00+00:00,97577.83785714286,2026-01-14 16:00:00+00:00,stop_loss,-18.409207277888076,False,1,False
short,97293.24,2026-01-14 16:00:00+00:00,96806.55,2026-01-14 18:00:00+00:00,ema9_trail,9.325435209505436,True,2,False
long,93673.14,2026-01-18 23:00:00+00:00,93195.92464285714,2026-01-19 00:00:00+00:00,stop_loss,-11.788947592508682,False,1,False
short,95439.6,2026-01-18 18:00:00+00:00,93259.09,2026-01-19 08:00:00+00:00,ema9_trail,40.64893707493703,True,14,False
short,95498.61,2026-01-18 22:00:00+00:00,93259.09,2026-01-19 08:00:00+00:00,ema9_trail,41.73789629338965,True,10,False
long,92711.02,2026-01-19 00:00:00+00:00,92711.02,2026-01-19 14:00:00+00:00,stop_loss,0.04600488208259046,True,14,True
long,92586.65,2026-01-19 01:00:00+00:00,93031.85,2026-01-19 14:00:00+00:00,atr_trail,8.780980898897186,True,13,False
long,92566.8,2026-01-19 02:00:00+00:00,93031.85,2026-01-19 14:00:00+00:00,atr_trail,9.198565656677946,True,12,False
long,92062.61,2026-01-20 04:00:00+00:00,91516.97214285714,2026-01-20 05:00:00+00:00,stop_loss,-13.453625638961679,False,1,False
long,91624.18,2026-01-20 05:00:00+00:00,91022.6007142857,2026-01-20 06:00:00+00:00,stop_loss,-14.731452542643112,False,1,False
long,90929.98,2026-01-20 06:00:00+00:00,90929.98,2026-01-20 13:00:00+00:00,stop_loss,0.06928144553802307,True,7,True
long,91177.98,2026-01-20 07:00:00+00:00,90507.36857142857,2026-01-20 14:00:00+00:00,stop_loss,-16.309942654387132,False,7,False
long,91116.0,2026-01-20 08:00:00+00:00,90420.39107142857,2026-01-20 14:00:00+00:00,stop_loss,-16.86864499256829,False,6,False
long,90958.88,2026-01-20 13:00:00+00:00,90558.75685714286,2026-01-20 14:00:00+00:00,stop_loss,-10.397890714070977,False,1,False
long,90684.95,2026-01-20 15:00:00+00:00,90532.90692857142,2026-01-20 16:00:00+00:00,stop_loss,-4.953215090896026,False,1,False
long,90531.15,2026-01-20 14:00:00+00:00,89795.77392857142,2026-01-20 17:00:00+00:00,stop_loss,-17.845813102530446,False,3,False
long,90165.51,2026-01-20 16:00:00+00:00,89301.6975,2026-01-20 19:00:00+00:00,stop_loss,-20.760596995458688,False,3,False
long,89775.46,2026-01-20 17:00:00+00:00,88837.79607142857,2026-01-20 22:00:00+00:00,stop_loss,-22.48909215439127,False,5,False
long,89501.0,2026-01-20 18:00:00+00:00,88553.41785714286,2026-01-20 22:00:00+00:00,stop_loss,-22.774783362356537,False,4,False
long,89725.76,2026-01-20 19:00:00+00:00,88809.005,2026-01-20 22:00:00+00:00,stop_loss,-22.034599829524772,False,3,False
long,88509.18,2026-01-20 22:00:00+00:00,89649.63,2026-01-21 07:00:00+00:00,atr_trail,23.81178903250511,True,9,False
long,88427.66,2026-01-20 23:00:00+00:00,89649.63,2026-01-21 07:00:00+00:00,atr_trail,25.561993053175602,True,8,False
long,88936.01,2026-01-21 00:00:00+00:00,89649.63,2026-01-21 07:00:00+00:00,atr_trail,15.192249185518115,True,7,False
short,90288.04,2026-01-21 15:00:00+00:00,90294.71042857143,2026-01-21 16:00:00+00:00,stop_loss,-1.7477588520348164,False,1,False
short,90600.0,2026-01-23 17:00:00+00:00,89982.79,2026-01-23 19:00:00+00:00,ema9_trail,12.65922737306857,True,2,False
long,88659.99,2026-01-25 07:00:00+00:00,88390.76035714286,2026-01-25 08:00:00+00:00,stop_loss,-7.673306411542402,False,1,False
long,88300.01,2026-01-25 08:00:00+00:00,88710.1,2026-01-25 15:00:00+00:00,atr_trail,7.974359133141886,True,7,False
long,88398.38,2026-01-25 09:00:00+00:00,88398.38,2026-01-25 15:00:00+00:00,stop_loss,-0.3647497690083725,True,6,True
long,87892.17,2026-01-25 17:00:00+00:00,87376.20964285714,2026-01-25 18:00:00+00:00,stop_loss,-13.340758184554089,False,1,False
long,87420.01,2026-01-25 18:00:00+00:00,86796.14714285714,2026-01-25 19:00:00+00:00,stop_loss,-15.872770207710024,False,1,False
long,86495.16,2026-01-25 19:00:00+00:00,86495.16,2026-01-25 22:00:00+00:00,stop_loss,0.2696976907642561,True,3,True
long,86654.61,2026-01-25 20:00:00+00:00,86854.86,2026-01-26 01:00:00+00:00,atr_trail,4.452885842509065,True,5,False
long,86568.5,2026-01-25 21:00:00+00:00,86854.86,2026-01-26 01:00:00+00:00,atr_trail,6.317680779630363,True,4,False
long,86521.39,2026-01-25 22:00:00+00:00,86854.86,2026-01-26 01:00:00+00:00,atr_trail,7.277485680708585,True,3,False
short,88550.61,2026-01-27 01:00:00+00:00,88047.46,2026-01-27 15:00:00+00:00,ema9_trail,10.794926430691412,True,14,False
short,88831.6,2026-01-27 02:00:00+00:00,88047.46,2026-01-27 15:00:00+00:00,ema9_trail,16.463250760829617,True,13,False
short,89396.16,2026-01-27 20:00:00+00:00,90284.70964285715,2026-01-28 13:00:00+00:00,stop_loss,-21.478921932600898,False,17,False
short,90257.91,2026-01-28 13:00:00+00:00,89629.66,2026-01-28 16:00:00+00:00,ema9_trail,12.552942173315184,True,3,False
long,84934.02,2026-01-29 15:00:00+00:00,84047.94214285715,2026-01-29 17:00:00+00:00,stop_loss,-22.46508697322587,False,2,False
long,85270.0,2026-01-29 16:00:00+00:00,84376.05892857142,2026-01-29 17:00:00+00:00,stop_loss,-22.567305533683054,False,1,False
long,84261.66,2026-01-29 17:00:00+00:00,83246.49428571429,2026-01-30 01:00:00+00:00,stop_loss,-25.695554592342823,False,8,False
long,83477.02,2026-01-29 18:00:00+00:00,83477.02,2026-01-30 01:00:00+00:00,stop_loss,0.8734338021581146,True,7,True
long,84012.11,2026-01-29 19:00:00+00:00,82840.80071428571,2026-01-30 01:00:00+00:00,stop_loss,-29.48429634047499,False,6,False
long,82164.88,2026-01-30 02:00:00+00:00,82164.88,2026-01-30 06:00:00+00:00,stop_loss,1.8428282587750124,True,4,True
long,82468.02,2026-01-30 01:00:00+00:00,82468.02,2026-01-30 15:00:00+00:00,stop_loss,1.6459817597865798,True,14,True
long,82602.81,2026-01-30 06:00:00+00:00,82602.81,2026-01-30 15:00:00+00:00,stop_loss,1.4051540142174566,True,9,True
long,82676.43,2026-01-30 03:00:00+00:00,82943.23,2026-01-30 18:00:00+00:00,atr_trail,7.716193273325613,True,15,False
long,81479.99,2026-01-31 14:00:00+00:00,80710.88750000001,2026-01-31 16:00:00+00:00,stop_loss,-20.478316013538873,False,2,False
long,81302.15,2026-01-31 15:00:00+00:00,80496.2482142857,2026-01-31 16:00:00+00:00,stop_loss,-21.424857908783224,False,1,False
long,80365.04,2026-01-31 16:00:00+00:00,79373.39642857142,2026-01-31 17:00:00+00:00,stop_loss,-26.278481375199377,False,1,False
long,78893.92,2026-01-31 17:00:00+00:00,77668.54107142857,2026-01-31 18:00:00+00:00,stop_loss,-32.663963574669125,False,1,False
short,84242.99,2026-01-30 19:00:00+00:00,78971.75,2026-02-01 04:00:00+00:00,ema9_trail,113.86539814614177,True,33,False
