side,entry_dt,exit_dt,entry_price,exit_price,pnl,reason
L,2025-05-08 19:00:00,2025-05-10 19:00:00,1960.2,2383.75,860.2995612692581,MH
L,2025-06-11 07:00:00,2025-06-13 03:00:00,2802.86,2704.7599,-144.00000000000014,SL
L,2025-07-11 06:00:00,2025-07-13 06:00:00,2971.7,2936.45,-51.447588922165764,MH
L,2025-08-08 22:00:00,2025-08-10 22:00:00,3998.94,4217.58,214.69795495806378,MH
S,2025-10-11 08:00:00,2025-10-12 22:00:00,3820.0,3953.7,-143.99999999999983,SL
S,2025-11-05 02:00:00,2025-11-07 02:00:00,3371.58,3327.31,48.52136980288172,MH
S,2026-01-30 15:00:00,2026-02-01 15:00:00,2717.0,2409.99,447.98380566801654,MH
L,2026-04-14 17:00:00,2026-04-15 03:00:00,2386.8,2303.262,-144.0,SL
