side,entry_dt,exit_dt,entry_price,exit_price,pnl,reason,month
L,2025-05-27 16:00:00,2025-05-28 04:00:00,2606.97,2667.54,88.9354768179153,MH,2025-05
S,2025-05-28 10:00:00,2025-05-28 22:00:00,2633.64,2627.46,5.386248690025724,MH,2025-05
L,2025-05-29 08:00:00,2025-05-29 20:00:00,2680.4,2692.24,13.669004626174736,MH,2025-05
S,2025-05-30 09:00:00,2025-05-30 21:00:00,2572.24,2575.54,-9.13171399247377,MH,2025-05
S,2025-05-31 07:00:00,2025-05-31 19:00:00,2525.52,2518.6,6.960119104184599,MH,2025-05
S,2025-06-01 10:00:00,2025-06-01 22:00:00,2506.51,2508.21,-6.7129355159162625,MH,2025-06
S,2025-06-02 18:00:00,2025-06-03 06:00:00,2480.4,2567.214,-143.99999999999977,SL,2025-06
L,2025-06-03 07:00:00,2025-06-03 19:00:00,2583.4,2600.21,22.027715413795686,MH,2025-06
S,2025-06-04 06:00:00,2025-06-04 18:00:00,2588.06,2637.23,-79.99514694404314,MH,2025-06
S,2025-06-05 05:00:00,2025-06-05 17:00:00,2604.33,2608.79,-10.850130359823888,MH,2025-06
S,2025-06-06 05:00:00,2025-06-06 17:00:00,2397.53,2481.44355,-143.99999999999957,SL,2025-06
S,2025-06-07 07:00:00,2025-06-07 19:00:00,2481.32,2494.22,-24.795383102541606,MH,2025-06
L,2025-06-08 00:00:00,2025-06-08 12:00:00,2518.5,2515.22,-9.209450069486124,MH,2025-06
S,2025-06-08 18:00:00,2025-06-09 06:00:00,2496.6,2506.64,-20.08587679243766,MH,2025-06
S,2025-06-09 07:00:00,2025-06-09 19:00:00,2506.63,2540.74,-58.43164727143563,MH,2025-06
L,2025-06-09 20:00:00,2025-06-10 08:00:00,2540.75,2698.39,244.17868739545392,MH,2025-06
L,2025-06-11 08:00:00,2025-06-11 20:00:00,2815.74,2804.32,-20.223088779503247,MH,2025-06
S,2025-06-12 06:00:00,2025-06-12 18:00:00,2781.0,2749.21,41.724559510967225,MH,2025-06
S,2025-06-13 05:00:00,2025-06-13 17:00:00,2637.87,2519.67,175.23551956692305,MH,2025-06
L,2025-06-15 06:00:00,2025-06-15 18:00:00,2526.7,2518.95,-16.268967427870344,MH,2025-06
S,2025-06-16 05:00:00,2025-06-16 13:00:00,2502.08,2589.6528,-143.99999999999986,SL,2025-06
S,2025-06-17 07:00:00,2025-06-17 19:00:00,2568.65,2551.25,23.095945340937988,MH,2025-06
L,2025-06-19 05:00:00,2025-06-19 17:00:00,2527.68,2537.35,11.302569945562846,MH,2025-06
L,2025-06-20 09:00:00,2025-06-20 21:00:00,2524.78,2535.04,12.254881613447132,MH,2025-06
S,2025-06-22 06:00:00,2025-06-22 18:00:00,2280.35,2258.29,34.69581423904216,MH,2025-06
L,2025-06-23 07:00:00,2025-06-23 19:00:00,2232.85,2252.16,30.592561076650817,MH,2025-06
L,2025-06-24 05:00:00,2025-06-24 17:00:00,2346.11,2414.63,112.8231668591839,MH,2025-06
S,2025-06-26 00:00:00,2025-06-26 10:00:00,2404.48,2488.6367999999998,-143.9999999999996,SL,2025-06
L,2025-06-26 10:00:00,2025-06-26 22:00:00,2457.76,2445.52,-23.920578087364486,MH,2025-06
L,2025-06-27 05:00:00,2025-06-27 17:00:00,2444.41,2459.55,20.774894555332907,MH,2025-06
S,2025-06-29 05:00:00,2025-06-29 17:00:00,2428.56,2446.91,-34.223671640807574,MH,2025-06
L,2025-06-29 19:00:00,2025-06-30 07:00:00,2455.45,2499.25,67.35148343480859,MH,2025-06
L,2025-06-30 07:00:00,2025-06-30 19:00:00,2501.0,2457.19,-74.06797281087556,MH,2025-06
S,2025-07-01 13:00:00,2025-07-02 01:00:00,2459.94,2431.19,42.74910770181386,MH,2025-07
S,2025-07-02 07:00:00,2025-07-02 19:00:00,2399.65,2444.53,-78.81090992436415,MH,2025-07
L,2025-07-03 22:00:00,2025-07-04 10:00:00,2623.75,2574.09,-79.70843258694595,MH,2025-07
S,2025-07-04 15:00:00,2025-07-05 03:00:00,2557.24,2481.59,114.33070028624554,MH,2025-07
L,2025-07-05 07:00:00,2025-07-05 19:00:00,2519.15,2516.82,-7.699660599805375,MH,2025-07
L,2025-07-06 06:00:00,2025-07-06 18:00:00,2515.46,2506.99,-17.468709500449627,MH,2025-07
L,2025-07-07 06:00:00,2025-07-07 18:00:00,2586.85,2557.55,-49.30606722461639,MH,2025-07
L,2025-07-08 15:00:00,2025-07-09 03:00:00,2557.91,2609.23,76.25301906634739,MH,2025-07
L,2025-07-09 15:00:00,2025-07-10 03:00:00,2630.41,2763.56,198.47794070125966,MH,2025-07
L,2025-07-11 06:00:00,2025-07-11 18:00:00,2971.7,3003.23,38.440354006124714,MH,2025-07
S,2025-07-12 23:00:00,2025-07-13 11:00:00,2926.99,2953.77,-40.5973235303164,MH,2025-07
S,2025-07-14 07:00:00,2025-07-14 13:00:00,2957.29,3060.79515,-143.99999999999994,SL,2025-07
S,2025-07-15 10:00:00,2025-07-15 22:00:00,2975.63,2976.9,-5.707201500186491,MH,2025-07
L,2025-07-15 22:00:00,2025-07-16 10:00:00,3050.53,3115.3,80.92950405339397,MH,2025-07
L,2025-07-17 15:00:00,2025-07-18 03:00:00,3441.12,3410.77,-39.279211419537724,MH,2025-07
L,2025-07-18 06:00:00,2025-07-18 18:00:00,3467.44,3619.5,171.41471517892157,MH,2025-07
S,2025-07-19 05:00:00,2025-07-19 17:00:00,3516.35,3557.36,-50.65064626672569,MH,2025-07
L,2025-07-20 08:00:00,2025-07-20 20:00:00,3591.32,3746.34,168.66074869407345,MH,2025-07
S,2025-07-21 10:00:00,2025-07-21 22:00:00,3723.3,3853.6155,-143.9999999999997,SL,2025-07
L,2025-07-21 23:00:00,2025-07-22 09:00:00,3840.52,3706.1018,-144.00000000000009,SL,2025-07
S,2025-07-22 13:00:00,2025-07-23 01:00:00,3654.74,3699.11,-52.56159398479821,MH,2025-07
S,2025-07-23 21:00:00,2025-07-24 09:00:00,3639.36,3646.9,-12.287171370790428,MH,2025-07
L,2025-07-24 09:00:00,2025-07-24 15:00:00,3644.91,3517.3381499999996,-144.0000000000003,SL,2025-07
S,2025-07-24 15:00:00,2025-07-24 22:00:00,3543.32,3667.3361999999997,-143.99999999999952,SL,2025-07
S,2025-07-25 09:00:00,2025-07-25 21:00:00,3658.52,3705.12,-54.94956430469142,MH,2025-07
L,2025-07-26 05:00:00,2025-07-26 17:00:00,3683.58,3757.4,76.16114757925732,MH,2025-07
L,2025-07-27 06:00:00,2025-07-27 18:00:00,3757.27,3815.72,58.226031134307426,MH,2025-07
L,2025-07-28 08:00:00,2025-07-28 20:00:00,3871.48,3869.82,-5.715106367590538,MH,2025-07
S,2025-07-28 23:00:00,2025-07-29 11:00:00,3783.48,3790.46,-11.379449607239914,MH,2025-07
L,2025-07-29 15:00:00,2025-07-30 03:00:00,3827.74,3763.78,-70.83839550230641,MH,2025-07
L,2025-07-30 11:00:00,2025-07-30 23:00:00,3811.08,3795.76,-20.079431552210618,MH,2025-07
L,2025-07-31 09:00:00,2025-07-31 21:00:00,3842.61,3805.32,-42.817366321328436,MH,2025-07
S,2025-08-01 05:00:00,2025-08-01 17:00:00,3732.93,3616.9,120.33128936251121,MH,2025-08
S,2025-08-02 07:00:00,2025-08-02 19:00:00,3461.64,3506.93,-56.33357599288195,MH,2025-08
L,2025-08-03 19:00:00,2025-08-04 07:00:00,3482.81,3495.0,10.000189502154932,MH,2025-08
L,2025-08-04 09:00:00,2025-08-04 21:00:00,3543.91,3619.62,81.45363736663745,MH,2025-08
L,2025-08-05 07:00:00,2025-08-05 15:00:00,3730.76,3600.1834,-144.00000000000034,SL,2025-08
S,2025-08-05 16:00:00,2025-08-06 04:00:00,3611.76,3575.19,36.50102996876886,MH,2025-08
L,2025-08-06 14:00:00,2025-08-07 02:00:00,3637.2,3675.76,38.406246563290885,MH,2025-08
L,2025-08-07 16:00:00,2025-08-08 04:00:00,3701.0,3872.39,181.23642258848946,MH,2025-08
L,2025-08-08 07:00:00,2025-08-08 19:00:00,3915.13,3916.29,-2.8148541683163986,MH,2025-08
L,2025-08-09 13:00:00,2025-08-10 01:00:00,4079.42,4233.28,146.86458369081848,MH,2025-08
L,2025-08-10 05:00:00,2025-08-10 17:00:00,4289.35,4223.99,-64.95095993565512,MH,2025-08
L,2025-08-11 09:00:00,2025-08-11 21:00:00,4260.58,4278.56,12.880330846974331,MH,2025-08
S,2025-08-12 06:00:00,2025-08-12 18:00:00,4218.0,4276.36,-59.343764817448715,MH,2025-08
L,2025-08-12 21:00:00,2025-08-13 09:00:00,4404.92,4583.61,158.26401387539352,MH,2025-08
L,2025-08-14 12:00:00,2025-08-14 20:00:00,4774.85,4607.7302500000005,-143.99999999999983,SL,2025-08
S,2025-08-14 21:00:00,2025-08-15 09:00:00,4568.48,4602.05,-33.392708296852014,MH,2025-08
L,2025-08-15 12:00:00,2025-08-15 23:00:00,4632.63,4470.48795,-144.00000000000034,SL,2025-08
L,2025-08-16 07:00:00,2025-08-16 19:00:00,4473.01,4385.89,-81.90727049570636,MH,2025-08
L,2025-08-17 12:00:00,2025-08-18 00:00:00,4450.44,4515.39,54.37625043815958,MH,2025-08
S,2025-08-18 10:00:00,2025-08-18 22:00:00,4394.71,4331.48,53.55101019179921,MH,2025-08
S,2025-08-19 10:00:00,2025-08-19 22:00:00,4294.09,4190.24,92.73760913255228,MH,2025-08
S,2025-08-20 08:00:00,2025-08-20 16:00:00,4073.93,4216.51755,-143.99999999999974,SL,2025-08
L,2025-08-20 17:00:00,2025-08-21 05:00:00,4236.96,4340.0,93.27729315358178,MH,2025-08
L,2025-08-21 07:00:00,2025-08-21 19:00:00,4364.02,4277.01,-83.75215512302896,MH,2025-08
S,2025-08-21 21:00:00,2025-08-22 09:00:00,4247.83,4255.57,-11.288427267569354,MH,2025-08
L,2025-08-22 11:00:00,2025-08-22 23:00:00,4289.04,4613.93,298.99554212597724,MH,2025-08
L,2025-08-24 07:00:00,2025-08-24 19:00:00,4780.72,4745.95,-33.09185227329811,MH,2025-08
S,2025-08-25 09:00:00,2025-08-25 21:00:00,4699.0,4627.81,56.600127686741516,MH,2025-08
S,2025-08-26 05:00:00,2025-08-26 17:00:00,4349.1,4417.85,-67.23147317835873,MH,2025-08
L,2025-08-27 06:00:00,2025-08-27 18:00:00,4602.88,4579.21,-24.569730255839886,MH,2025-08
S,2025-08-28 06:00:00,2025-08-28 18:00:00,4525.64,4608.55,-77.28024323631561,MH,2025-08
S,2025-08-29 16:00:00,2025-08-30 04:00:00,4379.03,4320.15,49.783600477731476,MH,2025-08
S,2025-08-30 10:00:00,2025-08-30 15:00:00,4262.93,4412.13255,-143.99999999999997,SL,2025-08
L,2025-08-31 09:00:00,2025-08-31 21:00:00,4465.39,4468.81,-0.936437802745048,MH,2025-08
S,2025-09-01 07:00:00,2025-09-01 19:00:00,4442.72,4390.87,42.683113047862896,MH,2025-09
S,2025-09-02 05:00:00,2025-09-02 17:00:00,4286.0,4398.23,-108.74101726551523,MH,2025-09
L,2025-09-03 11:00:00,2025-09-03 23:00:00,4336.34,4477.0,125.74997347993917,MH,2025-09
S,2025-09-04 08:00:00,2025-09-04 20:00:00,4448.22,4414.37,26.439141948914724,MH,2025-09
L,2025-09-05 07:00:00,2025-09-05 19:00:00,4339.52,4415.57,66.0999188850373,MH,2025-09
L,2025-09-06 05:00:00,2025-09-06 17:00:00,4336.24,4291.09,-45.64898621847466,MH,2025-09
S,2025-09-07 00:00:00,2025-09-07 12:00:00,4267.69,4299.28,-33.60852358067258,MH,2025-09
L,2025-09-07 20:00:00,2025-09-08 08:00:00,4308.77,4296.76,-15.14935352780512,MH,2025-09
L,2025-09-10 05:00:00,2025-09-10 17:00:00,4302.98,4322.87,14.489511919646691,MH,2025-09
L,2025-09-11 13:00:00,2025-09-12 01:00:00,4409.99,4431.61,15.610021791432537,MH,2025-09
L,2025-09-12 07:00:00,2025-09-12 19:00:00,4451.37,4519.32,57.059853483309475,MH,2025-09
L,2025-09-13 05:00:00,2025-09-13 17:00:00,4668.37,4730.46,49.200581787647636,MH,2025-09
L,2025-09-14 09:00:00,2025-09-14 21:00:00,4668.27,4610.63,-53.38874572379089,MH,2025-09
S,2025-09-14 23:00:00,2025-09-15 11:00:00,4599.85,4634.46,-34.09663358587751,MH,2025-09
S,2025-09-15 17:00:00,2025-09-16 05:00:00,4508.27,4522.05,-16.22641944692731,MH,2025-09
L,2025-09-16 06:00:00,2025-09-16 18:00:00,4522.04,4496.01,-27.0250064130346,MH,2025-09
S,2025-09-16 22:00:00,2025-09-17 10:00:00,4471.49,4528.24,-54.76607573761766,MH,2025-09
L,2025-09-18 07:00:00,2025-09-18 19:00:00,4585.15,4573.99,-13.735777455481156,MH,2025-09
S,2025-09-19 12:00:00,2025-09-20 00:00:00,4547.45,4478.91,56.28873324610494,MH,2025-09
L,2025-09-21 00:00:00,2025-09-21 12:00:00,4496.36,4469.96,-27.485663959291195,MH,2025-09
S,2025-09-21 17:00:00,2025-09-22 05:00:00,4467.27,4469.0,-5.549044494735767,MH,2025-09
S,2025-09-22 08:00:00,2025-09-22 20:00:00,4443.0,4190.36,223.44992122439822,MH,2025-09
L,2025-09-23 06:00:00,2025-09-23 18:00:00,4195.95,4191.02,-8.699770016324678,MH,2025-09
S,2025-09-25 06:00:00,2025-09-25 18:00:00,4142.88,4012.19,122.18275209516091,MH,2025-09
L,2025-09-28 07:00:00,2025-09-28 19:00:00,4021.0,3990.72,-34.12186023377289,MH,2025-09
S,2025-09-28 21:00:00,2025-09-29 06:00:00,3976.01,4115.17035,-144.00000000000009,SL,2025-09
L,2025-09-29 07:00:00,2025-09-29 19:00:00,4130.47,4100.88,-32.65533462293651,MH,2025-09
L,2025-09-30 05:00:00,2025-09-30 17:00:00,4224.86,4139.25,-85.0535733728452,MH,2025-09
S,2025-10-01 00:00:00,2025-10-01 12:00:00,4118.09,4138.47,-23.79558484637306,MH,2025-10
L,2025-10-02 08:00:00,2025-10-02 20:00:00,4345.85,4403.81,49.34744641439537,MH,2025-10
L,2025-10-04 00:00:00,2025-10-04 12:00:00,4533.2,4491.62,-40.68931439159969,MH,2025-10
L,2025-10-05 06:00:00,2025-10-05 18:00:00,4482.5,4540.83,48.05131065253758,MH,2025-10
L,2025-10-06 15:00:00,2025-10-07 03:00:00,4558.42,4720.86,138.54061714365906,MH,2025-10
L,2025-10-07 21:00:00,2025-10-07 23:00:00,4746.0,4579.889999999999,-144.00000000000048,SL,2025-10
S,2025-10-07 23:00:00,2025-10-08 11:00:00,4591.69,4441.83,126.54888287319022,MH,2025-10
S,2025-10-08 14:00:00,2025-10-09 02:00:00,4436.17,4521.42,-80.8681092023074,MH,2025-10
S,2025-10-09 11:00:00,2025-10-09 23:00:00,4410.76,4312.81,84.82822914871797,MH,2025-10
L,2025-10-10 06:00:00,2025-10-10 18:00:00,4355.89,4340.59,-18.04994157336405,MH,2025-10
S,2025-10-11 00:00:00,2025-10-11 12:00:00,4100.49,3818.54,271.0403000616998,MH,2025-10
S,2025-10-12 05:00:00,2025-10-12 14:00:00,3693.73,3823.0105499999995,-143.99999999999946,SL,2025-10
L,2025-10-12 23:00:00,2025-10-13 11:00:00,3973.35,4138.63,162.38856380636008,MH,2025-10
L,2025-10-14 05:00:00,2025-10-14 11:00:00,4285.03,4135.0539499999995,-144.00000000000023,SL,2025-10
S,2025-10-14 13:00:00,2025-10-15 01:00:00,4097.95,4099.36,-5.3762979050499435,MH,2025-10
L,2025-10-15 17:00:00,2025-10-15 21:00:00,4180.13,4033.82545,-144.00000000000026,SL,2025-10
S,2025-10-15 23:00:00,2025-10-16 11:00:00,4007.87,4012.92,-9.040083635447438,MH,2025-10
L,2025-10-16 11:00:00,2025-10-16 23:00:00,4029.43,3905.04,-127.48148497430145,MH,2025-10
S,2025-10-17 00:00:00,2025-10-17 12:00:00,3905.03,3910.97,-10.08446029864006,MH,2025-10
L,2025-10-18 05:00:00,2025-10-18 17:00:00,3855.95,3876.39,17.203594444948774,MH,2025-10
L,2025-10-19 12:00:00,2025-10-20 00:00:00,3904.7,3979.19,72.3080390298873,MH,2025-10
S,2025-10-20 09:00:00,2025-10-20 14:00:00,3940.24,4078.1483999999996,-143.9999999999998,SL,2025-10
S,2025-10-21 13:00:00,2025-10-21 22:00:00,3849.22,3983.9426999999996,-143.9999999999998,SL,2025-10
L,2025-10-21 23:00:00,2025-10-22 07:00:00,4019.95,3879.25175,-143.99999999999991,SL,2025-10
S,2025-10-23 05:00:00,2025-10-23 17:00:00,3779.44,3888.88,-119.8266833181636,MH,2025-10
S,2025-10-24 05:00:00,2025-10-24 12:00:00,3827.57,3961.5349499999998,-143.99999999999957,SL,2025-10
L,2025-10-24 13:00:00,2025-10-25 01:00:00,3972.84,3886.76,-90.66847897222131,MH,2025-10
L,2025-10-25 06:00:00,2025-10-25 18:00:00,3941.8,3940.64,-5.177127200771535,MH,2025-10
L,2025-10-26 18:00:00,2025-10-27 06:00:00,3986.09,4158.55,169.061822487701,MH,2025-10
L,2025-10-27 07:00:00,2025-10-27 19:00:00,4158.55,4160.51,-2.114727489148827,MH,2025-10
S,2025-10-28 05:00:00,2025-10-28 17:00:00,4127.0,4120.8,2.0092076568934507,MH,2025-10
S,2025-10-29 05:00:00,2025-10-29 17:00:00,3977.0,3995.67,-22.77797334674385,MH,2025-10
S,2025-10-30 21:00:00,2025-10-31 09:00:00,3815.66,3845.49,-35.27113002730844,MH,2025-10
S,2025-11-02 23:00:00,2025-11-03 11:00:00,3851.4,3734.73,117.17152204393214,MH,2025-11
S,2025-11-04 14:00:00,2025-11-05 02:00:00,3490.31,3301.38,212.5194495617866,MH,2025-11
S,2025-11-05 05:00:00,2025-11-05 10:00:00,3211.5,3323.9024999999997,-143.99999999999963,SL,2025-11
S,2025-11-06 21:00:00,2025-11-07 09:00:00,3347.88,3323.55,25.069142263163467,MH,2025-11
L,2025-11-07 14:00:00,2025-11-07 19:00:00,3365.41,3247.62065,-144.0,SL,2025-11
S,2025-11-07 21:00:00,2025-11-08 01:00:00,3221.67,3334.42845,-143.99999999999974,SL,2025-11
L,2025-11-08 05:00:00,2025-11-08 17:00:00,3463.14,3438.32,-32.66762533423392,MH,2025-11
L,2025-11-09 07:00:00,2025-11-09 19:00:00,3407.45,3426.99,18.937974144888365,MH,2025-11
L,2025-11-10 06:00:00,2025-11-10 18:00:00,3579.47,3605.07,24.607587156758253,MH,2025-11
L,2025-11-11 09:00:00,2025-11-11 21:00:00,3584.01,3530.99,-63.17394203699257,MH,2025-11
S,2025-11-12 00:00:00,2025-11-12 12:00:00,3479.62,3442.65,38.498893557342235,MH,2025-11
L,2025-11-12 19:00:00,2025-11-13 00:00:00,3532.49,3408.8528499999998,-144.00000000000003,SL,2025-11
L,2025-11-13 13:00:00,2025-11-14 00:00:00,3481.09,3359.25185,-144.00000000000003,SL,2025-11
S,2025-11-14 05:00:00,2025-11-14 17:00:00,3170.38,3154.7,15.783117481185588,MH,2025-11
S,2025-11-15 05:00:00,2025-11-15 17:00:00,3136.22,3151.68,-23.718004476726808,MH,2025-11
S,2025-11-16 06:00:00,2025-11-16 18:00:00,3156.59,3234.96,-103.30969812360792,MH,2025-11
L,2025-11-16 18:00:00,2025-11-16 23:00:00,3247.12,3133.4707999999996,-144.00000000000037,SL,2025-11
L,2025-11-17 09:00:00,2025-11-17 21:00:00,3134.86,3120.49,-22.335747050905425,MH,2025-11
S,2025-11-19 06:00:00,2025-11-19 18:00:00,3097.0,3091.05,3.6848563125603073,MH,2025-11
L,2025-11-20 06:00:00,2025-11-20 18:00:00,2990.32,3014.1,27.809304689798743,MH,2025-11
S,2025-11-21 11:00:00,2025-11-21 23:00:00,2781.6,2703.7,108.0218579234974,MH,2025-11
L,2025-11-23 07:00:00,2025-11-23 19:00:00,2788.0,2814.41,33.890961262553596,MH,2025-11
L,2025-11-24 12:00:00,2025-11-25 00:00:00,2855.51,2857.46,-1.2684389128389424,MH,2025-11
L,2025-11-26 07:00:00,2025-11-26 19:00:00,2968.74,2912.82,-79.3450958992699,MH,2025-11
L,2025-11-27 10:00:00,2025-11-27 22:00:00,3050.58,2994.76,-77.19263877688795,MH,2025-11
S,2025-11-28 10:00:00,2025-11-28 22:00:00,2996.78,3065.46,-95.67172765434879,MH,2025-11
S,2025-11-29 15:00:00,2025-11-30 03:00:00,3005.71,2987.49,20.24718286195309,MH,2025-11
L,2025-11-30 21:00:00,2025-12-01 08:00:00,3024.59,2918.72935,-144.0000000000001,SL,2025-12
L,2025-12-02 06:00:00,2025-12-02 18:00:00,2790.68,2821.71,40.47661501856207,MH,2025-12
S,2025-12-03 05:00:00,2025-12-03 14:00:00,2978.68,3082.9338,-143.99999999999994,SL,2025-12
L,2025-12-04 06:00:00,2025-12-04 18:00:00,3163.08,3187.28,26.60308307093121,MH,2025-12
S,2025-12-07 23:00:00,2025-12-08 01:00:00,2941.32,3044.2662,-143.9999999999998,SL,2025-12
L,2025-12-08 18:00:00,2025-12-09 06:00:00,3157.54,3128.65,-40.59811118782327,MH,2025-12
S,2025-12-11 09:00:00,2025-12-11 21:00:00,3278.36,3190.53,103.1633377664441,MH,2025-12
L,2025-12-12 06:00:00,2025-12-12 18:00:00,3247.48,3242.53,-10.097035239631737,MH,2025-12
S,2025-12-13 00:00:00,2025-12-13 12:00:00,3070.01,3088.36,-27.908716909716787,MH,2025-12
L,2025-12-13 17:00:00,2025-12-14 05:00:00,3114.82,3110.14,-10.009978104674158,MH,2025-12
L,2025-12-14 09:00:00,2025-12-14 21:00:00,3117.8,3100.31,-26.438899223811966,MH,2025-12
S,2025-12-15 07:00:00,2025-12-15 19:00:00,3072.67,3155.69,-112.07538720396266,MH,2025-12
L,2025-12-17 23:00:00,2025-12-18 00:00:00,2993.94,2889.1521,-144.00000000000034,SL,2025-12
S,2025-12-18 00:00:00,2025-12-18 12:00:00,2903.23,2836.76,87.58075660557351,MH,2025-12
L,2025-12-18 22:00:00,2025-12-19 01:00:00,2962.88,2859.1792,-144.00000000000009,SL,2025-12
L,2025-12-19 23:00:00,2025-12-20 11:00:00,2975.63,2987.97,12.588083867953596,MH,2025-12
L,2025-12-21 05:00:00,2025-12-21 17:00:00,2983.06,3001.81,21.1419683144154,MH,2025-12
L,2025-12-22 08:00:00,2025-12-22 20:00:00,3000.61,3056.87,70.99808372297602,MH,2025-12
S,2025-12-23 15:00:00,2025-12-24 03:00:00,2958.48,2942.71,17.321759822611586,MH,2025-12
L,2025-12-24 05:00:00,2025-12-24 17:00:00,2968.72,2918.01,-72.32574308119268,MH,2025-12
L,2025-12-25 07:00:00,2025-12-25 19:00:00,2958.41,2923.51,-51.187509506795394,MH,2025-12
S,2025-12-25 19:00:00,2025-12-26 07:00:00,2919.34,2902.32,19.32033952879758,MH,2025-12
S,2025-12-26 07:00:00,2025-12-26 19:00:00,2920.22,2963.66,-63.50236626007638,MH,2025-12
L,2025-12-28 06:00:00,2025-12-28 18:00:00,2933.66,2942.0,7.37146090549027,MH,2025-12
L,2025-12-29 09:00:00,2025-12-29 21:00:00,2965.46,2926.13,-57.0507914455092,MH,2025-12
L,2025-12-30 12:00:00,2025-12-31 00:00:00,2950.61,2981.73,38.18788657260687,MH,2025-12
L,2025-12-31 20:00:00,2026-01-01 08:00:00,3000.48,2978.68,-33.06201674398787,MH,2026-01
L,2026-01-02 12:00:00,2026-01-03 00:00:00,3021.04,3130.67,141.15531075391272,MH,2026-01
L,2026-01-04 06:00:00,2026-01-04 18:00:00,3119.36,3144.62,28.391259745588535,MH,2026-01
