side,entry_dt,exit_dt,entry_price,exit_price,pnl,reason,month
L,2025-01-20 15:00:00,2025-01-20 20:00:00,3417.24,3297.6366,-143.99999999999997,SL,2025-01
S,2025-01-21 09:00:00,2025-01-21 21:00:00,3226.09,3308.63,-106.34060426088543,MH,2025-01
L,2025-01-24 08:00:00,2025-01-24 20:00:00,3337.87,3403.49,74.63697507692018,MH,2025-01
S,2025-01-25 08:00:00,2025-01-25 20:00:00,3308.61,3304.78,0.6303432559291391,MH,2025-01
L,2025-01-25 23:00:00,2025-01-26 11:00:00,3314.36,3337.47,23.890754172750903,MH,2025-01
S,2025-01-26 18:00:00,2025-01-27 06:00:00,3297.0,3286.36,8.908704883227022,MH,2025-01
S,2025-01-27 09:00:00,2025-01-27 21:00:00,3212.7,3097.85,138.99498863883952,MH,2025-01
L,2025-01-27 23:00:00,2025-01-28 11:00:00,3135.77,3201.47,79.80716697972086,MH,2025-01
S,2025-01-29 05:00:00,2025-01-29 17:00:00,3094.3,3129.28,-49.21862779950233,MH,2025-01
L,2025-01-31 21:00:00,2025-02-01 09:00:00,3349.5,3311.89,-48.9141662934768,MH,2025-02
S,2025-02-02 07:00:00,2025-02-02 19:00:00,3136.85,3063.49,89.54607329008417,MH,2025-02
S,2025-02-03 03:00:00,2025-02-03 15:00:00,2927.15,2619.27,416.7232290794802,MH,2025-02
S,2025-02-04 11:00:00,2025-02-04 23:00:00,2800.54,2775.6,31.62170152899092,MH,2025-02
S,2025-02-06 03:00:00,2025-02-06 11:00:00,2721.73,2816.99055,-143.99999999999994,SL,2025-02
L,2025-02-06 15:00:00,2025-02-06 22:00:00,2852.08,2752.2572,-143.9999999999999,SL,2025-02
S,2025-02-06 23:00:00,2025-02-07 11:00:00,2746.9,2714.46,43.23870544977983,MH,2025-02
L,2025-02-07 20:00:00,2025-02-08 01:00:00,2761.34,2664.6931,-144.00000000000026,SL,2025-02
L,2025-02-09 12:00:00,2025-02-10 00:00:00,2677.12,2658.1,-32.418599091561056,MH,2025-02
L,2025-02-11 15:00:00,2025-02-11 22:00:00,2721.78,2626.5177000000003,-143.9999999999998,SL,2025-02
S,2025-02-12 04:00:00,2025-02-12 16:00:00,2588.45,2628.78,-66.32301184106377,MH,2025-02
L,2025-02-12 16:00:00,2025-02-13 04:00:00,2617.26,2676.79,86.98064387947662,MH,2025-02
L,2025-02-13 07:00:00,2025-02-13 19:00:00,2744.0,2654.7,-134.17492711370286,MH,2025-02
L,2025-02-14 11:00:00,2025-02-14 23:00:00,2689.39,2733.34,61.367983074229144,MH,2025-02
S,2025-02-15 16:00:00,2025-02-16 04:00:00,2696.36,2684.82,13.11937575101242,MH,2025-02
